acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4320,-155,-407,-266,-8,103,2024-01-24 14:23,walking
3560,-650,411,-260,-58,-8,2024-01-24 14:23,walking
4086,-521,375,-321,-136,-256,2024-01-24 14:23,walking
4884,-476,27,-172,-74,-341,2024-01-24 14:23,walking
6355,70,1474,-144,667,265,2024-01-24 14:23,walking
5621,-1388,-416,-47,-43,383,2024-01-24 14:23,walking
3369,535,-1471,322,282,242,2024-01-24 14:23,walking
4536,-106,-511,18,-179,-317,2024-01-24 14:23,walking
4183,-675,-577,395,314,-341,2024-01-24 14:23,walking
2884,1461,212,13,-7,-260,2024-01-24 14:23,walking
4524,-186,45,-5,72,190,2024-01-24 14:23,walking
3490,346,394,165,-108,159,2024-01-24 14:23,walking
3933,62,586,-15,-409,202,2024-01-24 14:23,walking
5495,-35,-23,125,-308,230,2024-01-24 14:23,walking
5550,426,960,152,285,-103,2024-01-24 14:23,walking
5560,349,-684,-170,-248,-401,2024-01-24 14:23,walking
3924,-542,-1427,-162,197,-375,2024-01-24 14:23,walking
3805,-504,292,299,-120,126,2024-01-24 14:23,walking
4730,916,-1119,-335,-343,-11,2024-01-24 14:23,walking
3340,-1016,222,-191,227,283,2024-01-24 14:23,walking
4087,-102,-164,-141,-289,8,2024-01-24 14:23,walking
3675,-516,46,-192,-19,144,2024-01-24 14:23,walking
3735,-425,469,-226,-217,-130,2024-01-24 14:23,walking
4529,-95,77,-408,-168,-260,2024-01-24 14:23,walking
5386,-1058,716,142,13,144,2024-01-24 14:23,walking
5206,505,-494,22,-408,86,2024-01-24 14:23,walking
5353,-1026,-1714,-68,-17,286,2024-01-24 14:23,walking
2747,878,-37,82,463,-5,2024-01-24 14:23,walking
4927,-982,-552,236,-404,-115,2024-01-24 14:23,walking
4148,381,-790,419,295,-201,2024-01-24 14:23,walking
2721,723,17,93,-275,-147,2024-01-24 14:23,walking
4375,-120,-379,218,-155,77,2024-01-24 14:23,walking
3784,350,219,160,-151,45,2024-01-24 14:23,walking
3819,185,58,265,-440,347,2024-01-24 14:23,walking
5160,-294,-386,253,-278,38,2024-01-24 14:23,walking
5866,-79,615,469,594,-103,2024-01-24 14:23,walking
6107,988,-2046,-219,-371,-516,2024-01-24 14:23,walking
3004,-1198,-927,104,628,-195,2024-01-24 14:23,walking
4100,688,190,-77,-216,189,2024-01-24 14:23,walking
4878,-389,-1342,-536,231,190,2024-01-24 14:23,walking
2644,-1397,352,48,217,340,2024-01-24 14:23,walking
4268,319,-346,-20,-28,-18,2024-01-24 14:23,walking
3552,-390,198,-229,-29,89,2024-01-24 14:23,walking
4136,-377,365,-285,-87,-171,2024-01-24 14:23,walking
4786,-301,77,-245,-12,-144,2024-01-24 14:23,walking
5802,-934,966,-127,296,252,2024-01-24 14:23,walking
5700,-87,-1130,-53,-295,211,2024-01-24 14:23,walking
3197,-87,-1143,-19,355,409,2024-01-24 14:23,walking
4475,593,48,17,-377,3,2024-01-24 14:23,walking
5048,-1265,-851,257,183,-196,2024-01-24 14:23,walking
2303,1386,-44,147,22,-240,2024-01-24 14:23,walking
4207,-308,-131,161,-333,50,2024-01-24 14:23,walking
4077,355,-104,73,-182,-3,2024-01-24 14:23,walking
3678,210,293,84,-179,266,2024-01-24 14:23,walking
4990,-131,-93,164,-305,313,2024-01-24 14:23,walking
5584,19,475,131,221,-63,2024-01-24 14:23,walking
5712,100,-926,249,-368,-154,2024-01-24 14:23,walking
4187,304,-1944,-187,86,-583,2024-01-24 14:23,walking
2964,-799,492,119,353,213,2024-01-24 14:23,walking
5544,1278,-1383,-640,-479,-170,2024-01-24 14:23,walking
3356,-1235,-427,-545,863,412,2024-01-24 14:23,walking
3508,-376,84,-230,-83,21,2024-01-24 14:23,walking
3873,-489,51,-183,207,48,2024-01-24 14:23,walking
3568,-470,949,-253,-161,-125,2024-01-24 14:23,walking
5056,-169,558,-272,-545,-186,2024-01-24 14:23,walking
4572,-708,328,-2,-76,-45,2024-01-24 14:23,walking
6398,49,-443,-88,-434,-4,2024-01-24 14:23,walking
4382,-96,-2011,-110,320,584,2024-01-24 14:23,walking
3323,676,510,-121,-140,-35,2024-01-24 14:23,walking
5288,-1252,-1100,81,-146,-143,2024-01-24 14:23,walking
2776,750,-355,144,337,-310,2024-01-24 14:23,walking
3663,418,38,158,-469,-20,2024-01-24 14:23,walking
4043,22,-317,70,-116,71,2024-01-24 14:23,walking
3740,342,405,101,-134,232,2024-01-24 14:23,walking
5018,-221,-185,225,-220,371,2024-01-24 14:23,walking
5927,326,482,118,241,-140,2024-01-24 14:23,walking
5429,-175,-1218,170,-453,-173,2024-01-24 14:23,walking
3894,435,-1760,-353,-48,-765,2024-01-24 14:23,walking
3826,-1007,104,142,428,209,2024-01-24 14:23,walking
5023,1520,-1295,-519,-387,-108,2024-01-24 14:23,walking
2836,-1414,-119,-325,631,497,2024-01-24 14:23,walking
3737,-143,-142,-231,-443,10,2024-01-24 14:23,walking
3837,-394,48,-390,-44,27,2024-01-24 14:23,walking
3705,-695,412,-379,-270,-178,2024-01-24 14:23,walking
5288,164,111,-479,-98,-269,2024-01-24 14:23,walking
5360,-1040,505,-118,181,254,2024-01-24 14:23,walking
6061,266,-1072,-8,-521,94,2024-01-24 14:23,walking
3475,-178,-1751,-47,575,682,2024-01-24 14:23,walking
3802,752,391,-227,-124,-119,2024-01-24 14:23,walking
5536,-1304,-1307,261,-13,-44,2024-01-24 14:23,walking
2376,1159,-133,38,367,-329,2024-01-24 14:23,walking
3874,-34,-178,-31,-393,21,2024-01-24 14:23,walking
4139,150,-109,0,-122,43,2024-01-24 14:23,walking
3550,129,262,151,-234,213,2024-01-24 14:23,walking
5186,68,-399,273,-252,474,2024-01-24 14:23,walking
6277,241,963,-11,742,-159,2024-01-24 14:23,walking
5556,1,-1650,-46,-557,-256,2024-01-24 14:23,walking
3246,-298,-1388,-303,453,-647,2024-01-24 14:23,walking
3953,-529,404,145,-37,184,2024-01-24 14:23,walking
5241,1027,-1378,-443,22,-67,2024-01-24 14:23,walking
2509,-1011,9,-409,218,407,2024-01-24 14:23,walking
3957,301,-458,-678,-359,80,2024-01-24 14:23,walking
3886,-426,-207,-898,-77,77,2024-01-24 14:23,walking
3902,-667,495,-774,-176,-76,2024-01-24 14:23,walking
5061,143,182,-764,56,-192,2024-01-24 14:23,walking
5592,-867,814,-382,131,213,2024-01-24 14:23,walking
5619,-166,-1193,-266,-525,190,2024-01-24 14:23,walking
3830,294,-1429,-312,571,686,2024-01-24 14:23,walking
4113,705,-95,-832,-281,-14,2024-01-24 14:23,walking
5405,-998,-1205,-674,-4,-97,2024-01-24 14:23,walking
