acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
3021,-14,1388,855,118,512,2024-01-24 15:21,walking
3162,274,208,843,-280,479,2024-01-24 15:21,walking
6250,-441,-469,828,-361,139,2024-01-24 15:21,walking
8226,-495,1456,572,55,-226,2024-01-24 15:21,walking
6457,1138,574,-78,245,365,2024-01-24 15:21,walking
3227,-630,1362,311,-109,664,2024-01-24 15:21,walking
2835,-448,255,-147,-254,279,2024-01-24 15:21,walking
3662,-700,132,-382,-187,-31,2024-01-24 15:21,walking
4796,-979,699,220,-104,-220,2024-01-24 15:21,walking
4356,-179,189,327,-194,-65,2024-01-24 15:21,walking
4554,136,581,-3,22,-155,2024-01-24 15:21,walking
4301,-216,579,19,59,84,2024-01-24 15:21,walking
4178,-121,351,-306,79,-65,2024-01-24 15:21,walking
4148,239,312,-753,64,-66,2024-01-24 15:21,walking
3691,-64,247,-1199,114,-84,2024-01-24 15:21,walking
3493,146,156,-1807,-111,-154,2024-01-24 15:21,walking
3034,51,328,-2295,-27,-217,2024-01-24 15:21,walking
3050,-5,-844,-3055,-170,-521,2024-01-24 15:21,walking
3502,-127,-801,-3834,-33,-586,2024-01-24 15:21,walking
2058,-779,-931,-3742,-277,-823,2024-01-24 15:21,walking
7057,-939,-555,-2516,-642,-560,2024-01-24 15:21,walking
8681,3013,551,-1813,365,224,2024-01-24 15:21,walking
4726,814,1949,-3617,355,-343,2024-01-24 15:21,walking
6678,-530,799,-2747,-559,329,2024-01-24 15:21,walking
5994,2679,-237,-2140,69,-331,2024-01-24 15:21,walking
1984,1349,-664,-2568,-701,-465,2024-01-24 15:21,walking
1874,-1559,-1396,-1813,-341,392,2024-01-24 15:21,walking
4265,181,-1959,-2352,-671,-143,2024-01-24 15:21,walking
7653,933,86,-3108,-66,-465,2024-01-24 15:21,walking
2663,-1592,112,-1639,-79,1297,2024-01-24 15:21,walking
7453,-1076,1422,-623,187,314,2024-01-24 15:21,walking
6329,190,1430,109,303,788,2024-01-24 15:21,walking
4586,58,264,154,-241,9,2024-01-24 15:21,walking
2196,-1146,312,-915,38,-416,2024-01-24 15:21,walking
1462,717,-3008,-757,555,-431,2024-01-24 15:21,walking
6304,-114,-40,-410,312,1054,2024-01-24 15:21,walking
4050,1611,-483,-878,-253,-641,2024-01-24 15:21,walking
