acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4413,-208,-990,74,-69,54,2024-01-24 15:25,stair_up
4157,-152,-1041,-144,-96,-43,2024-01-24 15:25,stair_up
4431,-359,-1001,-56,-34,26,2024-01-24 15:25,stair_up
4090,-130,-1037,-66,-2,-24,2024-01-24 15:25,stair_up
4392,-275,-880,2,12,-14,2024-01-24 15:25,stair_up
4119,-162,-799,-22,-125,-4,2024-01-24 15:25,stair_up
4063,8,-527,-170,10,11,2024-01-24 15:25,stair_up
4048,352,-274,-554,-170,-22,2024-01-24 15:25,stair_up
6204,-217,-336,-479,-382,86,2024-01-24 15:25,stair_up
6500,-28,-1240,-52,-297,303,2024-01-24 15:25,stair_up
4083,8,-1318,-451,-135,109,2024-01-24 15:25,stair_up
4042,-1156,-1683,-468,-454,-92,2024-01-24 15:25,stair_up
4816,427,-1081,-384,180,-194,2024-01-24 15:25,stair_up
3627,83,-1046,-505,-37,-183,2024-01-24 15:25,stair_up
4387,-199,-961,-458,-61,-193,2024-01-24 15:25,stair_up
3633,76,-685,-405,200,-172,2024-01-24 15:25,stair_up
3784,81,-739,-516,-90,-247,2024-01-24 15:25,stair_up
3527,93,-927,-252,153,-134,2024-01-24 15:25,stair_up
2968,152,-403,-147,-37,-111,2024-01-24 15:25,stair_up
3750,542,-304,-213,47,9,2024-01-24 15:25,stair_up
4993,461,-98,-46,119,281,2024-01-24 15:25,stair_up
4336,-500,-1556,44,-254,363,2024-01-24 15:25,stair_up
5884,428,-2156,-146,-767,252,2024-01-24 15:25,stair_up
4538,-802,-1962,595,526,128,2024-01-24 15:25,stair_up
3896,989,-1176,327,-553,312,2024-01-24 15:25,stair_up
5367,-745,-1497,156,400,403,2024-01-24 15:25,stair_up
3866,-496,-887,174,-99,186,2024-01-24 15:25,stair_up
3683,150,-956,23,107,362,2024-01-24 15:25,stair_up
2601,-262,-570,-82,296,442,2024-01-24 15:25,stair_up
3079,-774,-201,-159,180,208,2024-01-24 15:25,stair_up
3604,34,-230,-82,115,-8,2024-01-24 15:25,stair_up
5355,-869,-756,-144,-540,-44,2024-01-24 15:25,stair_up
6333,-344,-2600,243,-125,-439,2024-01-24 15:25,stair_up
4112,-401,-1434,-324,144,-289,2024-01-24 15:25,stair_up
4462,-1130,-1595,-12,-204,-297,2024-01-24 15:25,stair_up
4777,-148,-1594,219,15,-359,2024-01-24 15:25,stair_up
3962,471,-1356,203,-40,-321,2024-01-24 15:25,stair_up
3860,-71,-885,-11,-162,-232,2024-01-24 15:25,stair_up
3027,-74,-831,-35,-72,-359,2024-01-24 15:25,stair_up
2942,315,-430,-18,-89,-235,2024-01-24 15:25,stair_up
3367,67,-506,-14,-11,-71,2024-01-24 15:25,stair_up
4514,166,-511,154,-122,96,2024-01-24 15:25,stair_up
5943,40,-2411,-67,-841,257,2024-01-24 15:25,stair_up
5321,-732,-2448,224,-105,42,2024-01-24 15:25,stair_up
3517,-307,-1659,863,-188,140,2024-01-24 15:25,stair_up
4711,-25,-2093,691,-247,96,2024-01-24 15:25,stair_up
3871,-602,-1073,659,389,198,2024-01-24 15:25,stair_up
3551,-900,-1111,747,-120,130,2024-01-24 15:25,stair_up
3310,-539,-1052,969,30,55,2024-01-24 15:25,stair_up
2803,-128,-786,705,187,110,2024-01-24 15:25,stair_up
3092,-665,-614,403,-36,-106,2024-01-24 15:25,stair_up
4798,-468,-879,200,55,-286,2024-01-24 15:25,stair_up
3912,-494,-1095,-20,-10,-381,2024-01-24 15:25,stair_up
6499,-1359,-1615,388,-668,-198,2024-01-24 15:25,stair_up
4918,-264,-2163,354,304,-373,2024-01-24 15:25,stair_up
3371,-207,-1843,-275,-412,-74,2024-01-24 15:25,stair_up
4810,-595,-2087,-78,47,-270,2024-01-24 15:25,stair_up
4575,-105,-1521,-68,183,-307,2024-01-24 15:25,stair_up
3935,357,-1675,-127,71,-200,2024-01-24 15:25,stair_up
4035,-57,-1025,-322,-39,-218,2024-01-24 15:25,stair_up
3254,-239,-890,-210,111,-285,2024-01-24 15:25,stair_up
2912,359,-661,-126,-44,-188,2024-01-24 15:25,stair_up
3264,108,-556,-68,162,7,2024-01-24 15:25,stair_up
4099,-559,-665,289,114,128,2024-01-24 15:25,stair_up
6043,690,-2237,79,-749,102,2024-01-24 15:25,stair_up
4810,-1017,-2560,136,242,143,2024-01-24 15:25,stair_up
3790,376,-1332,527,-202,-1,2024-01-24 15:25,stair_up
5197,-723,-2076,540,327,180,2024-01-24 15:25,stair_up
4245,-558,-1133,624,530,159,2024-01-24 15:25,stair_up
3689,-442,-1006,679,49,176,2024-01-24 15:25,stair_up
3392,-441,-896,677,157,163,2024-01-24 15:25,stair_up
2260,-313,-528,616,167,257,2024-01-24 15:25,stair_up
3059,-783,-432,541,143,29,2024-01-24 15:25,stair_up
4237,-449,-636,243,108,-191,2024-01-24 15:25,stair_up
6050,-1584,-1473,229,-546,-3,2024-01-24 15:25,stair_up
6163,-197,-2339,744,14,-237,2024-01-24 15:25,stair_up
2634,280,-969,-274,199,-329,2024-01-24 15:25,stair_up
4439,-780,-1593,-140,-663,-232,2024-01-24 15:25,stair_up
5147,-66,-1513,-174,179,-371,2024-01-24 15:25,stair_up
4003,113,-951,-173,74,-154,2024-01-24 15:25,stair_up
3804,51,-815,-532,-54,-338,2024-01-24 15:25,stair_up
2792,-447,-363,-403,14,-240,2024-01-24 15:25,stair_up
2870,467,-307,-271,-161,-176,2024-01-24 15:25,stair_up
4329,379,-364,-203,250,157,2024-01-24 15:25,stair_up
5009,-41,-1021,-97,-41,280,2024-01-24 15:25,stair_up
6879,-171,-1699,-370,-482,-120,2024-01-24 15:25,stair_up
4919,-508,-1877,510,296,231,2024-01-24 15:25,stair_up
3697,-63,-1532,529,-338,23,2024-01-24 15:25,stair_up
4752,-266,-1658,558,122,246,2024-01-24 15:25,stair_up
3968,-481,-864,443,237,250,2024-01-24 15:25,stair_up
3166,-638,-710,468,-97,78,2024-01-24 15:25,stair_up
