"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"85",4249,-326,171,-99,-93,-1,2024-01-29 16:42:57,"standing"
"86",4294,-259,109,-79,-56,47,2024-01-29 16:42:57,"standing"
"87",4409,-374,85,-69,-104,6,2024-01-29 16:42:57,"standing"
"88",4409,-239,-3,-118,-62,34,2024-01-29 16:42:57,"standing"
"89",4209,-339,77,-124,-26,28,2024-01-29 16:42:57,"standing"
"90",4348,-337,72,-90,7,48,2024-01-29 16:42:57,"standing"
"91",4362,-304,88,-111,5,-29,2024-01-29 16:42:57,"standing"
"92",4470,-381,132,-102,-108,12,2024-01-29 16:42:57,"standing"
"93",4289,-377,49,-103,-56,-33,2024-01-29 16:42:57,"standing"
"94",4205,-346,24,-61,-81,15,2024-01-29 16:42:57,"standing"
"95",4404,-315,98,-6,-25,-15,2024-01-29 16:42:57,"standing"
"96",4470,-341,-12,-38,-9,9,2024-01-29 16:42:58,"standing"
"97",4382,-317,25,-23,-32,4,2024-01-29 16:42:58,"standing"
"98",4219,-341,17,-27,-35,25,2024-01-29 16:42:58,"standing"
"99",4136,-210,53,-59,-29,31,2024-01-29 16:42:58,"standing"
"100",4461,-448,130,-21,-10,17,2024-01-29 16:42:58,"standing"
"101",4513,-267,-67,-23,-34,-13,2024-01-29 16:42:58,"standing"
"102",4468,-416,57,-24,-50,-30,2024-01-29 16:42:58,"standing"
"103",4057,-234,50,-35,-22,-12,2024-01-29 16:42:58,"standing"
"104",4319,-423,76,-16,-22,26,2024-01-29 16:42:58,"standing"
"105",4464,-310,21,0,-55,14,2024-01-29 16:42:58,"standing"
"106",4359,-208,-77,-98,-62,56,2024-01-29 16:42:58,"standing"
"107",4208,-300,27,-108,-12,74,2024-01-29 16:42:58,"standing"
"108",4269,-320,93,-93,20,73,2024-01-29 16:42:58,"standing"
"109",4538,-438,77,-66,4,5,2024-01-29 16:42:58,"standing"
"110",4546,-295,-17,-89,-9,-41,2024-01-29 16:42:58,"standing"
"111",4449,-346,-83,-197,-48,-93,2024-01-29 16:42:58,"standing"
"112",3948,-281,128,-175,65,-50,2024-01-29 16:42:58,"standing"
"113",4336,-556,163,27,-9,4,2024-01-29 16:42:59,"standing"
"114",4327,-234,-37,2,1,-1,2024-01-29 16:42:59,"standing"
"115",4573,-269,-142,-82,1,29,2024-01-29 16:42:59,"standing"
"116",4119,-235,119,-114,12,36,2024-01-29 16:43:00,"standing"
"117",4153,-347,120,9,32,103,2024-01-29 16:43:00,"standing"
"118",4529,-467,-14,17,-85,-20,2024-01-29 16:43:00,"standing"
"119",4516,-234,-29,-35,-105,-19,2024-01-29 16:43:00,"standing"
"120",4370,-375,5,-40,10,-66,2024-01-29 16:43:00,"standing"
"121",3982,-223,154,8,-23,-24,2024-01-29 16:43:00,"standing"
"122",4295,-378,77,43,-75,2,2024-01-29 16:43:00,"standing"
"123",4428,-208,-16,-7,-63,27,2024-01-29 16:43:00,"standing"
"124",4471,-325,-43,-75,-13,34,2024-01-29 16:43:00,"standing"
"125",4337,-337,168,-21,-43,21,2024-01-29 16:43:01,"standing"
"126",4400,-300,72,-31,-21,16,2024-01-29 16:43:01,"standing"
"127",4377,-265,8,-53,-26,5,2024-01-29 16:43:01,"standing"
"128",4146,-280,195,-99,34,6,2024-01-29 16:43:01,"standing"
"129",4455,-389,155,-84,24,-9,2024-01-29 16:43:01,"standing"
"130",4375,-317,172,-53,18,-48,2024-01-29 16:43:01,"standing"
"131",4347,-299,152,-37,-11,-3,2024-01-29 16:43:01,"standing"
"132",4215,-294,167,-41,-11,-5,2024-01-29 16:43:01,"standing"
"133",4273,-373,200,-3,-10,13,2024-01-29 16:43:01,"standing"
"134",4240,-332,170,25,-74,-18,2024-01-29 16:43:01,"standing"
"135",4313,-324,116,35,-90,2,2024-01-29 16:43:02,"standing"
"136",4369,-291,122,24,-48,19,2024-01-29 16:43:02,"standing"
"137",4402,-287,100,-19,-41,29,2024-01-29 16:43:02,"standing"
"138",4350,-299,145,-30,-42,40,2024-01-29 16:43:02,"standing"
"139",4257,-310,92,-37,-58,36,2024-01-29 16:43:02,"standing"
"140",4388,-368,154,-16,-5,45,2024-01-29 16:43:02,"standing"
