"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"370",466,88,-4148,-31,-39,2,"2024-01-29 16:38:18","laying"
"371",429,116,-4200,-53,-32,11,"2024-01-29 16:38:18","laying"
"372",467,115,-4255,-41,-18,10,"2024-01-29 16:38:18","laying"
"373",481,100,-4211,-52,4,17,"2024-01-29 16:38:18","laying"
"374",472,96,-4113,-46,21,9,"2024-01-29 16:38:18","laying"
"375",521,130,-4189,-48,-10,2,"2024-01-29 16:38:18","laying"
"376",490,117,-4198,-22,-48,2,"2024-01-29 16:38:18","laying"
"377",465,120,-4196,-33,-33,7,"2024-01-29 16:38:18","laying"
"378",486,107,-4133,-34,-36,9,"2024-01-29 16:38:18","laying"
"379",476,126,-4292,-57,19,13,"2024-01-29 16:38:18","laying"
"380",483,87,-4150,-80,52,23,"2024-01-29 16:38:18","laying"
"381",519,123,-4113,-29,-12,5,"2024-01-29 16:38:18","get_up"
"382",502,154,-4164,-50,-38,6,"2024-01-29 16:38:18","get_up"
"383",522,123,-4150,-40,-49,8,"2024-01-29 16:38:19","get_up"
"384",517,87,-4264,11,24,2,"2024-01-29 16:38:19","get_up"
"385",493,130,-4217,-12,-2,8,"2024-01-29 16:38:19","get_up"
"386",541,107,-4169,-25,-17,6,"2024-01-29 16:38:19","get_up"
"387",558,132,-4142,-40,-20,13,"2024-01-29 16:38:19","get_up"
"388",550,133,-4205,-61,-28,5,"2024-01-29 16:38:19","get_up"
"389",514,136,-4153,-68,-68,6,"2024-01-29 16:38:19","get_up"
"390",508,128,-4222,-52,-61,12,"2024-01-29 16:38:19","get_up"
"391",496,141,-4205,-32,-13,17,"2024-01-29 16:38:19","get_up"
"392",543,162,-4230,-47,64,28,"2024-01-29 16:38:19","get_up"
"393",324,220,-4513,-13,93,39,"2024-01-29 16:38:19","get_up"
"394",74,582,-4814,230,-101,2,"2024-01-29 16:38:20","get_up"
"395",-66,856,-4849,0,-508,-72,"2024-01-29 16:38:21","get_up"
"396",-101,749,-4167,66,-767,-227,"2024-01-29 16:38:21","get_up"
"397",-332,405,-3957,169,-679,-435,"2024-01-29 16:38:21","get_up"
"398",-189,-693,-4826,113,-201,-532,"2024-01-29 16:38:21","get_up"
"399",-734,-1533,-4623,803,-428,-633,"2024-01-29 16:38:21","get_up"
"400",400,-1218,-4313,1195,-341,-339,"2024-01-29 16:38:21","get_up"
"401",-121,-1291,-3973,1028,67,-393,"2024-01-29 16:38:21","get_up"
"402",-349,-1796,-4354,842,-75,-209,"2024-01-29 16:38:21","get_up"
"403",-374,-1710,-4189,515,-480,19,"2024-01-29 16:38:21","get_up"
"404",2226,1041,-3456,137,1388,-281,"2024-01-29 16:38:21","get_up"
"405",2169,149,-3718,-124,1206,-244,"2024-01-29 16:38:21","get_up"
"406",3548,362,-3073,-3,1257,-172,"2024-01-29 16:38:21","get_up"
"407",3601,98,-3432,-91,1168,-29,"2024-01-29 16:38:21","get_up"
"408",4042,280,-3116,-349,1499,65,"2024-01-29 16:38:21","get_up"
"409",3116,349,-2193,-480,742,114,"2024-01-29 16:38:21","get_up"
"410",3179,46,-2532,-243,96,92,"2024-01-29 16:38:21","get_up"
"411",4545,-27,-3454,-47,-907,-163,"2024-01-29 16:38:21","get_up"
"412",4394,-63,-4107,331,-1722,-273,"2024-01-29 16:38:21","get_up"
"413",3702,224,-2943,274,-1658,-69,"2024-01-29 16:38:21","get_up"
"414",2985,-266,-3231,403,-1356,-62,"2024-01-29 16:38:21","get_up"
"415",3536,350,-3189,160,-791,-197,"2024-01-29 16:38:21","get_up"
"416",3214,-62,-3797,17,-331,-127,"2024-01-29 16:38:22","get_up"
"417",3310,-33,-3986,21,248,-94,"2024-01-29 16:38:22","get_up"
"418",3421,-103,-4014,-138,708,9,"2024-01-29 16:38:22","get_up"
"419",3537,-64,-3846,-69,961,9,"2024-01-29 16:38:22","get_up"
"420",3413,209,-3138,-134,1242,153,"2024-01-29 16:38:22","get_up"
"421",2999,-50,-2294,-333,1272,137,"2024-01-29 16:38:22","get_up"
"422",2291,-120,-2086,24,1015,118,"2024-01-29 16:38:22","get_up"
"423",2726,-198,-1841,-42,1007,176,"2024-01-29 16:38:22","get_up"
"424",2882,-305,-1398,-73,1169,118,"2024-01-29 16:38:22","get_up"
"425",2661,-188,-1466,80,1184,90,"2024-01-29 16:38:22","get_up"
"426",2158,181,-1488,89,912,94,"2024-01-29 16:38:22","get_up"
"427",3409,72,-1476,-5,552,-10,"2024-01-29 16:38:22","get_up"
"428",4366,-312,-1447,362,451,-49,"2024-01-29 16:38:22","get_up"
"429",4641,18,-695,667,611,-132,"2024-01-29 16:38:22","get_up"
"430",4461,137,-950,617,542,-183,"2024-01-29 16:38:22","get_up"
"431",4182,-52,-796,399,581,-173,"2024-01-29 16:38:22","get_up"
"432",3507,235,-386,-32,226,-36,"2024-01-29 16:38:22","get_up"
"433",4287,133,-646,-147,262,88,"2024-01-29 16:38:22","get_up"
"434",4608,-67,-1867,-215,-116,10,"2024-01-29 16:38:23","get_up"
"435",3855,-164,-999,-448,209,-24,"2024-01-29 16:38:23","get_up"
"436",4422,-150,-122,-407,198,76,"2024-01-29 16:38:23","get_up"
"437",4397,-117,-481,-46,244,19,"2024-01-29 16:38:23","get_up"
"438",4177,-322,-872,-67,32,-21,"2024-01-29 16:38:23","get_up"
"439",4239,-172,-625,-57,70,13,"2024-01-29 16:38:23","get_up"
"440",4336,-119,-834,-54,318,14,"2024-01-29 16:38:23","get_up"
"441",4488,-19,-485,-62,129,22,"2024-01-29 16:38:23","get_up"
"442",4295,-11,-619,-100,180,59,"2024-01-29 16:38:23","get_up"
"443",4307,-43,-197,-62,187,111,"2024-01-29 16:38:23","get_up"
"444",4453,-47,-326,-25,354,94,"2024-01-29 16:38:23","get_up"
"445",4366,-213,81,-170,299,103,"2024-01-29 16:38:23","get_up"
"446",4496,-143,43,-130,607,38,"2024-01-29 16:38:23","get_up"
"447",4107,-203,-3,-46,526,-13,"2024-01-29 16:38:23","get_up"
"448",4344,-180,153,-93,327,-14,"2024-01-29 16:38:23","get_up"
"449",4291,-208,167,-12,37,-17,"2024-01-29 16:38:23","get_up"
"450",4334,-165,205,-21,2,-22,"2024-01-29 16:38:23","get_up"
"451",4291,-82,146,-48,12,-21,"2024-01-29 16:38:24","standing"
"452",4291,-176,313,-55,-13,-8,"2024-01-29 16:38:24","standing"
"453",4339,-120,172,-38,-3,-10,"2024-01-29 16:38:24","standing"
"454",4251,-154,324,-60,-56,-18,"2024-01-29 16:38:24","standing"
"455",4243,-185,289,-95,-129,-31,"2024-01-29 16:38:24","standing"
"456",4239,-50,257,-80,-164,-63,"2024-01-29 16:38:24","standing"
"457",4353,-100,208,-87,-155,-86,"2024-01-29 16:38:24","standing"
"458",4362,-81,364,-105,-290,-61,"2024-01-29 16:38:24","standing"
"459",4377,-117,228,-101,-299,-35,"2024-01-29 16:38:24","standing"
"460",4293,18,165,-63,-210,4,"2024-01-29 16:38:24","standing"
"461",4461,12,-6,-65,-168,52,"2024-01-29 16:38:24","standing"
"462",4342,-49,-31,-25,-224,29,"2024-01-29 16:38:24","standing"
"463",4333,-52,-148,2,-153,0,"2024-01-29 16:38:24","standing"
"464",4389,-104,-121,-24,-165,17,"2024-01-29 16:38:24","standing"
"465",4397,-27,-205,27,-45,42,"2024-01-29 16:38:24","standing"
"466",4414,-208,-104,43,-142,-9,"2024-01-29 16:38:24","standing"
"467",4334,-149,-182,88,-96,22,"2024-01-29 16:38:24","standing"
"468",4387,-17,-258,37,-86,39,"2024-01-29 16:38:24","standing"
"469",4376,-21,-136,-56,-149,44,"2024-01-29 16:38:25","standing"
"470",4299,-77,-201,-138,-119,31,"2024-01-29 16:38:25","standing"
"471",4418,-84,-282,-117,-122,-16,"2024-01-29 16:38:25","standing"
"472",4372,-131,-291,-92,-89,-4,"2024-01-29 16:38:25","standing"
"473",4309,-31,-345,-117,-63,32,"2024-01-29 16:38:25","standing"
"474",4377,-144,-230,-97,-30,25,"2024-01-29 16:38:25","standing"
"475",4322,-121,-199,-102,-4,19,"2024-01-29 16:38:25","standing"
"476",4388,-67,-361,-87,-20,7,"2024-01-29 16:38:25","standing"
"477",4344,-163,-276,-112,-18,3,"2024-01-29 16:38:25","standing"
"478",4287,-165,-277,-93,-3,7,"2024-01-29 16:38:25","standing"
"479",4321,-119,-231,-71,20,9,"2024-01-29 16:38:25","standing"
"480",4331,-114,-294,-53,-2,12,"2024-01-29 16:38:25","standing"
"481",4311,-139,-264,-33,1,8,"2024-01-29 16:38:25","standing"
"482",4325,-94,-256,-37,-11,11,"2024-01-29 16:38:25","standing"
"483",4358,-79,-253,-22,-33,4,"2024-01-29 16:38:25","standing"
"484",4319,-99,-278,-28,7,2,"2024-01-29 16:38:25","standing"
"485",4278,-76,-288,-21,22,4,"2024-01-29 16:38:25","standing"
"486",4322,-49,-224,-50,-1,1,"2024-01-29 16:38:26","standing"
"487",4334,-64,-204,-63,-31,7,"2024-01-29 16:38:26","standing"
"488",4313,-86,-193,-61,-34,9,"2024-01-29 16:38:26","standing"
"489",4338,-63,-198,-54,-20,13,"2024-01-29 16:38:26","standing"
"490",4344,-86,-194,-40,-38,15,"2024-01-29 16:38:26","standing"
"491",4335,-70,-190,-20,-22,17,"2024-01-29 16:38:26","standing"
"492",4346,-81,-204,-24,-73,4,"2024-01-29 16:38:26","standing"
"493",4350,-109,-204,-36,-51,1,"2024-01-29 16:38:26","standing"
"494",4398,-73,-225,-28,-9,6,"2024-01-29 16:38:26","standing"
"495",4366,-54,-145,-43,6,7,"2024-01-29 16:38:26","standing"
"496",4390,-42,-106,-38,32,20,"2024-01-29 16:38:26","standing"
"497",4295,-141,-143,-42,62,31,"2024-01-29 16:38:26","standing"
"498",4382,-91,-89,-28,81,42,"2024-01-29 16:38:26","standing"
"499",4295,-141,-192,-51,279,62,"2024-01-29 16:38:26","standing"
"500",4417,-83,-37,-17,285,31,"2024-01-29 16:38:26","standing"
"501",4186,-166,-67,-44,86,33,"2024-01-29 16:38:26","standing"
"502",4454,-118,139,-39,85,24,"2024-01-29 16:38:26","standing"
"503",4217,-127,36,-70,85,26,"2024-01-29 16:38:26","standing"
"504",4405,-196,130,-37,9,20,"2024-01-29 16:38:27","standing"
"505",4266,-117,-30,-37,-39,21,"2024-01-29 16:38:27","standing"
"506",4384,-157,109,-37,-35,17,"2024-01-29 16:38:27","standing"
"507",4324,-145,141,-35,-28,8,"2024-01-29 16:38:27","standing"
"508",4361,-145,146,-30,-56,9,"2024-01-29 16:38:27","standing"
"509",4308,-146,64,-31,-80,4,"2024-01-29 16:38:27","standing"
"510",4346,-156,14,-26,-86,-1,"2024-01-29 16:38:27","standing"
"511",4374,-147,76,-32,-95,-2,"2024-01-29 16:38:27","standing"
"512",4323,-158,110,-31,-37,-3,"2024-01-29 16:38:27","standing"
"513",4322,-134,45,-41,-61,-3,"2024-01-29 16:38:27","standing"
"514",4326,-125,98,-33,-32,-3,"2024-01-29 16:38:27","standing"
"515",4339,-141,58,-40,-57,2,"2024-01-29 16:38:27","standing"
"516",4382,-136,0,-28,-69,0,"2024-01-29 16:38:27","standing"
"517",4322,-119,3,-38,-73,3,"2024-01-29 16:38:27","standing"
"518",4352,-86,13,-29,-63,-3,"2024-01-29 16:38:27","standing"
"519",4311,-92,29,-31,-112,-4,"2024-01-29 16:38:27","standing"
"520",4315,-149,-28,-33,-130,-5,"2024-01-29 16:38:27","standing"
"521",4339,-107,-24,-34,-124,-6,"2024-01-29 16:38:28","standing"
"522",4308,-40,-119,-35,-95,-1,"2024-01-29 16:38:28","standing"
"523",4355,-77,-141,-33,-75,1,"2024-01-29 16:38:28","standing"
"524",4336,-123,-87,-44,-92,3,"2024-01-29 16:38:28","standing"
"525",4373,-112,-126,-47,-74,3,"2024-01-29 16:38:28","standing"
"526",4322,-104,-87,-73,-73,6,"2024-01-29 16:38:28","standing"
"527",4335,-132,-126,-65,-97,1,"2024-01-29 16:38:28","standing"
"528",4384,-120,-117,-59,-52,6,"2024-01-29 16:38:28","standing"
"529",4313,-120,-111,-65,-26,12,"2024-01-29 16:38:28","standing"
"530",4331,-185,-133,-45,62,23,"2024-01-29 16:38:28","standing"
"531",4327,-91,-119,-37,2,16,"2024-01-29 16:38:28","standing"
"532",4332,-96,-218,-4,-12,12,"2024-01-29 16:38:28","standing"
"533",4334,-147,-130,-18,-63,12,"2024-01-29 16:38:28","standing"
"534",4339,-107,-156,-13,-62,11,"2024-01-29 16:38:28","standing"
"535",4362,-161,-154,-35,-3,12,"2024-01-29 16:38:28","standing"
"536",4363,-103,-148,-23,36,23,"2024-01-29 16:38:28","standing"
"537",4330,-98,-82,-24,-17,9,"2024-01-29 16:38:28","standing"
"538",4363,-117,-57,-27,-48,8,"2024-01-29 16:38:28","standing"
"539",4332,-122,-105,-39,-28,7,"2024-01-29 16:38:29","standing"
"540",4327,-113,-99,-29,-64,5,"2024-01-29 16:38:29","standing"
"541",4317,-92,-126,-35,-20,8,"2024-01-29 16:38:29","standing"
"542",4330,-130,-111,-49,-42,8,"2024-01-29 16:38:29","standing"
"543",4356,-131,-100,-46,-36,9,"2024-01-29 16:38:29","standing"
"544",4304,-96,-106,-47,-35,3,"2024-01-29 16:38:29","standing"
"545",4355,-119,-113,-55,-21,2,"2024-01-29 16:38:29","standing"
"546",4337,-114,-74,-43,-16,2,"2024-01-29 16:38:29","standing"
"547",4385,-81,-139,-53,-16,3,"2024-01-29 16:38:29","standing"
"548",4369,-122,-20,-54,-11,0,"2024-01-29 16:38:29","standing"
"549",4359,-125,-84,-60,-25,1,"2024-01-29 16:38:29","standing"
"550",4320,-109,-145,-48,-22,3,"2024-01-29 16:38:29","standing"
"551",4354,-85,-69,-58,-43,6,"2024-01-29 16:38:29","standing"
"552",4339,-116,-119,-48,-67,0,"2024-01-29 16:38:29","standing"
"553",4349,-92,-90,-54,-59,0,"2024-01-29 16:38:29","standing"
"554",4327,-110,-133,-49,-66,3,"2024-01-29 16:38:29","standing"
"555",4332,-83,-174,-40,-60,9,"2024-01-29 16:38:29","standing"
"556",4402,-90,-167,-35,-40,13,"2024-01-29 16:38:30","standing"
"557",4365,-106,-223,-36,-50,12,"2024-01-29 16:38:30","standing"
"558",4343,-90,-158,-29,-60,8,"2024-01-29 16:38:30","standing"
"559",4350,-94,-198,-26,-61,1,"2024-01-29 16:38:30","standing"
"560",4314,-51,-164,-39,-79,10,"2024-01-29 16:38:30","standing"
"561",4337,-104,-201,-24,-77,13,"2024-01-29 16:38:30","standing"
"562",4331,-117,-187,-27,-82,9,"2024-01-29 16:38:30","standing"
"563",4339,-85,-226,-28,-69,6,"2024-01-29 16:38:30","standing"
"564",4326,-84,-233,-17,-61,5,"2024-01-29 16:38:30","standing"
"565",4354,-66,-226,-42,-29,8,"2024-01-29 16:38:30","standing"
"566",4337,-118,-199,-56,16,14,"2024-01-29 16:38:30","standing"
"567",4395,-66,-152,-61,3,11,"2024-01-29 16:38:30","standing"
"568",4355,-99,-217,-71,25,20,"2024-01-29 16:38:30","standing"
"569",4378,-73,-171,-60,-6,21,"2024-01-29 16:38:30","standing"
"570",4330,-137,-170,-57,19,23,"2024-01-29 16:38:30","standing"
"571",4306,-96,-220,-41,26,14,"2024-01-29 16:38:30","standing"
"572",4359,-108,-166,-35,-59,10,"2024-01-29 16:38:30","standing"
"573",4356,-121,-208,-24,-41,6,"2024-01-29 16:38:30","standing"
"574",4370,-87,-251,-36,-26,10,"2024-01-29 16:38:31","standing"
"575",4400,-126,-199,-26,39,14,"2024-01-29 16:38:31","standing"
"576",4329,-122,-194,-37,-11,15,"2024-01-29 16:38:31","standing"
"577",4324,-107,-197,-26,-33,13,"2024-01-29 16:38:31","standing"
"578",4340,-120,-206,-27,-44,10,"2024-01-29 16:38:31","standing"
"579",4371,-83,-186,-29,-28,14,"2024-01-29 16:38:31","standing"
"580",4347,-117,-195,-37,-46,5,"2024-01-29 16:38:31","standing"
"581",4356,-89,-180,-42,-51,14,"2024-01-29 16:38:31","standing"
"582",4269,-112,-225,-45,-45,14,"2024-01-29 16:38:31","standing"
"583",4384,-136,-260,-38,-17,9,"2024-01-29 16:38:31","standing"
"584",4377,-134,-169,-46,-7,8,"2024-01-29 16:38:31","standing"
"585",4379,-99,-193,-40,3,5,"2024-01-29 16:38:31","standing"
"586",4333,-80,-203,-44,5,8,"2024-01-29 16:38:31","standing"
"587",4313,-131,-157,-52,-17,7,"2024-01-29 16:38:31","standing"
"588",4298,-118,-139,-32,-17,3,"2024-01-29 16:38:31","standing"
"589",4350,-78,-152,-47,-14,2,"2024-01-29 16:38:31","standing"
"590",4326,-123,-160,-38,-61,0,"2024-01-29 16:38:31","standing"
"591",4359,-84,-180,-41,-61,4,"2024-01-29 16:38:32","standing"
"592",4367,-135,-221,-44,-68,4,"2024-01-29 16:38:32","standing"
"593",4350,-130,-144,-43,-53,2,"2024-01-29 16:38:32","standing"
"594",4320,-71,-164,-37,-48,1,"2024-01-29 16:38:32","standing"
"595",4313,-75,-220,-36,-25,2,"2024-01-29 16:38:32","standing"
"596",4329,-101,-195,-40,-56,8,"2024-01-29 16:38:32","standing"
"597",4308,-104,-234,-32,-53,8,"2024-01-29 16:38:32","standing"
"598",4366,-93,-229,-37,-38,10,"2024-01-29 16:38:32","standing"
"599",4326,-102,-243,-32,-59,8,"2024-01-29 16:38:32","standing"
"600",4329,-117,-199,-37,-48,8,"2024-01-29 16:38:32","standing"
"601",4336,-82,-215,-34,-66,11,"2024-01-29 16:38:32","fall_front"
"602",4341,-107,-237,-35,-37,13,"2024-01-29 16:38:32","fall_front"
"603",4326,-87,-182,-33,-9,9,"2024-01-29 16:38:32","fall_front"
"604",4341,-78,-241,-40,21,9,"2024-01-29 16:38:32","fall_front"
"605",4366,-107,-224,-43,12,19,"2024-01-29 16:38:32","fall_front"
"606",4337,-116,-253,-38,30,18,"2024-01-29 16:38:32","fall_front"
"607",4333,-120,-196,-42,14,15,"2024-01-29 16:38:32","fall_front"
"608",4326,-72,-75,-44,14,12,"2024-01-29 16:38:33","fall_front"
"609",4473,-121,32,-50,398,11,"2024-01-29 16:38:33","fall_front"
"610",3898,-101,-31,20,-39,12,"2024-01-29 16:38:33","fall_front"
"611",4457,-295,263,-81,-106,-11,"2024-01-29 16:38:33","fall_front"
"612",4214,36,444,-136,-255,-4,"2024-01-29 16:38:33","fall_front"
"613",4237,-201,190,-201,-235,39,"2024-01-29 16:38:33","fall_front"
"614",4278,-284,401,-103,-211,31,"2024-01-29 16:38:33","fall_front"
"615",4215,-27,415,-230,-156,61,"2024-01-29 16:38:33","fall_front"
"616",3689,-239,181,-135,-241,35,"2024-01-29 16:38:33","fall_front"
"617",3688,-242,-32,-176,-376,23,"2024-01-29 16:38:33","fall_front"
"618",3094,-7,-180,-129,-678,-3,"2024-01-29 16:38:33","fall_front"
"619",3608,-139,-55,-146,-696,10,"2024-01-29 16:38:33","fall_front"
"620",3841,-306,-531,-11,-872,-5,"2024-01-29 16:38:33","fall_front"
"621",4542,-369,-439,-55,-917,78,"2024-01-29 16:38:33","fall_front"
"622",4103,-150,-537,11,-958,-94,"2024-01-29 16:38:33","fall_front"
"623",3716,-89,18,-77,-1022,-9,"2024-01-29 16:38:33","fall_front"
"624",2622,-98,-308,-211,-1160,-164,"2024-01-29 16:38:33","fall_front"
"625",2031,26,-440,-266,-1398,-277,"2024-01-29 16:38:33","fall_front"
"626",955,-125,-1260,-143,-2663,-331,"2024-01-29 16:38:34","fall_front"
"627",3491,-492,-1958,129,-3590,-381,"2024-01-29 16:38:34","fall_front"
"628",4080,603,-6485,403,-4689,5,"2024-01-29 16:38:34","fall_front"
"629",3857,1233,-6692,-799,-4220,55,"2024-01-29 16:38:34","fall_front"
"630",2522,-630,594,-1410,-1431,-278,"2024-01-29 16:38:34","fall_front"
"631",-4506,-1892,-1586,-94,-1225,-570,"2024-01-29 16:38:34","fall_front"
"632",-318,1408,-13438,1891,1060,-444,"2024-01-29 16:38:34","fall_front"
"633",-3966,1717,-6696,257,56,13,"2024-01-29 16:38:34","fall_front"
"634",371,106,-5709,-264,499,329,"2024-01-29 16:38:34","fall_front"
"635",-2653,845,-3696,-409,56,167,"2024-01-29 16:38:34","fall_front"
"636",931,-731,-3255,-496,-555,-198,"2024-01-29 16:38:34","fall_front"
"637",-809,-35,-3363,45,69,-43,"2024-01-29 16:38:34","fall_front"
"638",-160,665,-3903,151,24,-64,"2024-01-29 16:38:34","fall_front"
"639",32,514,-4497,146,316,-20,"2024-01-29 16:38:34","fall_front"
"640",71,80,-4541,66,546,80,"2024-01-29 16:38:34","fall_front"
"641",214,-1,-4437,-26,351,-8,"2024-01-29 16:38:34","fall_front"
"642",524,291,-4346,-115,-157,-137,"2024-01-29 16:38:34","fall_front"
"643",805,142,-4085,49,-140,-144,"2024-01-29 16:38:35","fall_front"
"644",303,38,-4000,150,-145,-105,"2024-01-29 16:38:35","fall_front"
"645",188,-3,-3986,83,-102,-86,"2024-01-29 16:38:35","fall_front"
"646",183,142,-4208,10,-139,-81,"2024-01-29 16:38:35","fall_front"
"647",120,-164,-4310,-100,5,-37,"2024-01-29 16:38:35","fall_front"
"648",376,-49,-4247,20,55,27,"2024-01-29 16:38:35","fall_front"
"649",299,-15,-4136,-82,55,38,"2024-01-29 16:38:35","fall_front"
"650",188,-9,-4332,-39,23,-6,"2024-01-29 16:38:35","fall_front"
"651",307,79,-4246,-74,-64,36,"2024-01-29 16:38:35","laying"
"652",230,-68,-4265,-8,-89,17,"2024-01-29 16:38:35","laying"
"653",278,48,-4107,-49,-62,24,"2024-01-29 16:38:35","laying"
"654",273,8,-4160,-95,-48,49,"2024-01-29 16:38:35","laying"
"655",198,77,-4220,-29,-28,11,"2024-01-29 16:38:35","laying"
"656",210,79,-4253,-6,-53,-2,"2024-01-29 16:38:35","laying"
"657",182,37,-4272,-70,-3,23,"2024-01-29 16:38:35","laying"
"658",178,32,-4197,-45,-1,13,"2024-01-29 16:38:35","laying"
"659",242,71,-4193,-63,-89,21,"2024-01-29 16:38:35","laying"
"660",180,-48,-4253,-58,-81,5,"2024-01-29 16:38:35","laying"
"661",202,81,-4214,-38,-109,22,"2024-01-29 16:38:36","laying"
"662",213,126,-4194,-50,-59,22,"2024-01-29 16:38:36","laying"
"663",226,143,-4072,3,-191,7,"2024-01-29 16:38:36","laying"
"664",95,17,-4202,-75,-116,14,"2024-01-29 16:38:36","laying"
"665",98,-31,-4179,-17,-45,-12,"2024-01-29 16:38:36","laying"
"666",100,75,-4227,-12,-39,11,"2024-01-29 16:38:36","laying"
"667",138,150,-4171,-4,53,28,"2024-01-29 16:38:36","laying"
"668",93,14,-4229,-19,51,28,"2024-01-29 16:38:36","laying"
"669",184,27,-4062,-52,-55,22,"2024-01-29 16:38:36","laying"
"670",144,37,-4221,-73,-75,16,"2024-01-29 16:38:36","laying"
"671",119,47,-4141,-62,-101,25,"2024-01-29 16:38:36","laying"
"672",74,49,-4330,-64,-113,34,"2024-01-29 16:38:36","laying"
"673",79,78,-4315,-93,-35,29,"2024-01-29 16:38:36","laying"
"674",62,101,-4217,-94,-51,26,"2024-01-29 16:38:36","laying"
"675",131,101,-4186,-66,11,22,"2024-01-29 16:38:36","laying"
"676",102,114,-4116,-64,-35,6,"2024-01-29 16:38:36","laying"
"677",80,122,-4245,-25,1,15,"2024-01-29 16:38:36","laying"
"678",99,84,-4242,-22,-5,8,"2024-01-29 16:38:37","laying"
"679",90,71,-4146,-27,-107,-7,"2024-01-29 16:38:37","laying"
"680",116,68,-4115,-31,-106,4,"2024-01-29 16:38:37","laying"
"681",9,81,-4191,-38,16,11,"2024-01-29 16:38:37","laying"
"682",135,41,-4258,9,-56,-19,"2024-01-29 16:38:37","laying"
"683",-5,194,-4129,-94,150,31,"2024-01-29 16:38:37","laying"
"684",177,106,-4201,-61,46,16,"2024-01-29 16:38:37","laying"
"685",152,63,-4218,-53,-57,-1,"2024-01-29 16:38:37","laying"
"686",144,156,-4020,-38,-76,31,"2024-01-29 16:38:37","laying"
"687",84,70,-4293,-80,-17,22,"2024-01-29 16:38:37","laying"
"688",72,130,-4274,-104,80,31,"2024-01-29 16:38:37","laying"
"689",187,62,-4080,-59,-27,14,"2024-01-29 16:38:37","laying"
"690",150,227,-4134,-23,-20,8,"2024-01-29 16:38:37","laying"
"691",166,128,-4293,-37,4,18,"2024-01-29 16:38:37","laying"
"692",200,176,-4118,-47,-20,17,"2024-01-29 16:38:37","laying"
"693",155,94,-4248,7,-39,-5,"2024-01-29 16:38:37","laying"
"694",113,99,-4178,-53,35,14,"2024-01-29 16:38:37","laying"
"695",193,77,-4083,-30,-94,-1,"2024-01-29 16:38:37","laying"
"696",128,135,-4336,-3,-77,0,"2024-01-29 16:38:38","laying"
"697",98,24,-4260,-60,-69,25,"2024-01-29 16:38:38","laying"
"698",195,44,-3960,-70,-96,19,"2024-01-29 16:38:38","laying"
"699",91,24,-4009,-1,-52,-17,"2024-01-29 16:38:38","laying"
"700",85,165,-4268,5,-16,-4,"2024-01-29 16:38:38","laying"
"701",110,128,-4125,-44,-61,2,"2024-01-29 16:38:38","laying"
"702",120,119,-4246,-4,-49,0,"2024-01-29 16:38:38","laying"
"703",110,71,-4268,-11,-84,-8,"2024-01-29 16:38:38","laying"
"704",55,73,-4220,-85,-66,27,"2024-01-29 16:38:38","laying"
"705",81,63,-4242,-48,-3,14,"2024-01-29 16:38:38","laying"
"706",106,60,-4154,-21,-53,2,"2024-01-29 16:38:38","laying"
"707",101,109,-4200,-12,-71,-4,"2024-01-29 16:38:38","laying"
"708",41,106,-4194,-38,-41,9,"2024-01-29 16:38:38","laying"
"709",52,106,-4251,-65,6,24,"2024-01-29 16:38:38","laying"
"710",78,79,-4213,-42,10,10,"2024-01-29 16:38:38","laying"
"711",98,97,-4124,-24,-19,8,"2024-01-29 16:38:38","laying"
"712",96,94,-4177,-20,-19,9,"2024-01-29 16:38:38","laying"
"713",98,73,-4175,-41,-74,13,"2024-01-29 16:38:39","laying"
"714",50,67,-4258,-9,-98,9,"2024-01-29 16:38:39","laying"
"715",54,66,-4248,-26,-63,4,"2024-01-29 16:38:39","laying"
"716",52,47,-4201,-42,-34,13,"2024-01-29 16:38:39","laying"
"717",30,69,-4206,-46,-3,8,"2024-01-29 16:38:39","laying"
"718",71,78,-4176,-42,-9,6,"2024-01-29 16:38:39","laying"
"719",36,75,-4139,-37,-20,6,"2024-01-29 16:38:39","laying"
"720",27,62,-4234,-50,-43,9,"2024-01-29 16:38:39","laying"
"721",63,69,-4205,-49,-52,7,"2024-01-29 16:38:39","laying"
"722",28,82,-4267,-74,-28,9,"2024-01-29 16:38:39","laying"
"723",75,94,-4107,-82,80,54,"2024-01-29 16:38:39","laying"
"724",69,110,-4191,-43,60,14,"2024-01-29 16:38:39","laying"
"725",109,128,-4180,-53,7,29,"2024-01-29 16:38:39","laying"
"726",121,135,-4212,-36,-22,14,"2024-01-29 16:38:39","laying"
"727",64,163,-4261,-36,-10,10,"2024-01-29 16:38:39","laying"
"728",74,67,-4190,-73,-3,26,"2024-01-29 16:38:39","laying"
"729",107,27,-4170,-48,11,15,"2024-01-29 16:38:39","laying"
"730",115,90,-4250,-25,6,3,"2024-01-29 16:38:39","laying"
"731",125,122,-4243,-90,2,24,"2024-01-29 16:38:40","laying"
"732",104,181,-4235,-104,-1,40,"2024-01-29 16:38:40","laying"
"733",176,165,-4177,-32,-5,7,"2024-01-29 16:38:40","laying"
"734",156,150,-4144,-43,15,7,"2024-01-29 16:38:40","laying"
"735",173,146,-4188,-46,-15,23,"2024-01-29 16:38:40","laying"
"736",211,139,-4187,-13,-29,10,"2024-01-29 16:38:40","laying"
