"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"86",4590,-433,777,-23,10,-85,2024-01-29 16:31:45,"standing"
"87",4176,-283,872,-34,69,-134,2024-01-29 16:31:45,"standing"
"88",4039,-251,918,30,-22,-161,2024-01-29 16:31:46,"standing"
"89",3972,-263,700,-12,-131,-121,2024-01-29 16:31:46,"standing"
"90",4306,-264,743,29,-49,-148,2024-01-29 16:31:46,"standing"
"91",4443,-151,828,-49,2,-80,2024-01-29 16:31:46,"standing"
"92",4531,-13,1085,-45,117,-7,2024-01-29 16:31:46,"standing"
"93",4395,-257,858,-3,-109,105,2024-01-29 16:31:46,"standing"
"94",4163,-79,896,-67,-27,137,2024-01-29 16:31:46,"standing"
"95",4054,-174,932,-185,-49,162,2024-01-29 16:31:46,"standing"
"96",4154,-242,681,-165,-52,108,2024-01-29 16:31:46,"standing"
"97",4188,-437,744,-119,-33,87,2024-01-29 16:31:46,"standing"
"98",4330,-333,885,13,28,56,2024-01-29 16:31:46,"standing"
"99",4340,-383,802,45,70,22,2024-01-29 16:31:46,"standing"
"100",4501,-150,884,-40,24,2,2024-01-29 16:31:46,"standing"
"101",4065,-206,915,-60,-42,-11,2024-01-29 16:31:46,"standing"
"102",4218,-242,898,-29,-137,-10,2024-01-29 16:31:46,"standing"
"103",4284,-276,761,-6,-105,17,2024-01-29 16:31:46,"standing"
"104",4366,-251,756,-26,-90,7,2024-01-29 16:31:46,"standing"
"105",4262,-340,823,-10,-99,9,2024-01-29 16:31:47,"standing"
"106",4201,-280,857,-7,-55,28,2024-01-29 16:31:47,"standing"
"107",4316,-244,767,-16,-76,11,2024-01-29 16:31:47,"standing"
"108",4312,-285,771,-43,-91,24,2024-01-29 16:31:47,"standing"
"109",4340,-308,721,0,-76,20,2024-01-29 16:31:47,"standing"
"110",4173,-304,698,-5,-50,44,2024-01-29 16:31:47,"standing"
"111",4343,-252,524,12,-26,35,2024-01-29 16:31:47,"standing"
"112",4211,-287,716,-36,-43,16,2024-01-29 16:31:47,"standing"
"113",4247,-325,768,-72,-85,7,2024-01-29 16:31:47,"standing"
"114",4350,-421,744,4,-35,4,2024-01-29 16:31:47,"standing"
"115",4254,-330,715,-13,-16,2,2024-01-29 16:31:47,"standing"
"116",4286,-313,671,-11,-6,8,2024-01-29 16:31:47,"standing"
"117",4259,-226,703,-31,15,13,2024-01-29 16:31:47,"standing"
"118",4237,-327,724,-56,7,14,2024-01-29 16:31:47,"standing"
"119",4296,-329,732,-71,8,10,2024-01-29 16:31:47,"standing"
"120",4298,-331,724,-55,34,21,2024-01-29 16:31:47,"standing"
"121",4343,-328,878,1,60,17,2024-01-29 16:31:47,"standing"
"122",4202,-243,765,-40,29,-7,2024-01-29 16:31:48,"standing"
"123",4221,-318,695,-9,76,20,2024-01-29 16:31:48,"standing"
"124",4231,-268,872,-62,-20,8,2024-01-29 16:31:48,"standing"
"125",4259,-317,792,-16,-22,41,2024-01-29 16:31:48,"standing"
"126",4260,-369,852,-49,-1,38,2024-01-29 16:31:48,"standing"
"127",4244,-362,792,8,-5,52,2024-01-29 16:31:48,"standing"
"128",4292,-316,832,10,-23,52,2024-01-29 16:31:48,"standing"
"129",4235,-361,819,-4,-26,32,2024-01-29 16:31:48,"standing"
"130",4269,-289,831,-24,-19,15,2024-01-29 16:31:48,"standing"
"131",4299,-383,790,3,-49,17,2024-01-29 16:31:48,"standing"
"132",4281,-335,860,9,4,9,2024-01-29 16:31:48,"standing"
"133",4265,-294,798,-47,-27,6,2024-01-29 16:31:48,"standing"
"134",4241,-369,884,-53,-54,-2,2024-01-29 16:31:48,"standing"
"135",4311,-333,729,-56,-11,1,2024-01-29 16:31:48,"standing"
"136",4268,-321,890,-83,-3,-19,2024-01-29 16:31:48,"standing"
"137",4232,-359,825,-71,-14,-13,2024-01-29 16:31:48,"standing"
"138",4353,-350,860,-74,-9,-6,2024-01-29 16:31:48,"standing"
"139",4191,-305,866,-29,-21,-21,2024-01-29 16:31:48,"standing"
"140",4326,-243,857,-99,-7,-45,2024-01-29 16:31:49,"standing"
"141",4200,-293,858,-124,-54,-39,2024-01-29 16:31:49,"standing"
"142",4290,-268,843,-146,-78,-43,2024-01-29 16:31:49,"standing"
"143",4304,-341,772,-173,53,-36,2024-01-29 16:31:49,"standing"
"144",4216,-329,872,-186,29,-33,2024-01-29 16:31:49,"standing"
"145",4286,-312,816,-142,14,-16,2024-01-29 16:31:49,"standing"
"146",4195,-342,897,-158,-58,-6,2024-01-29 16:31:49,"standing"
"147",4209,-370,830,-119,-27,-6,2024-01-29 16:31:49,"standing"
"148",4281,-276,724,-67,10,29,2024-01-29 16:31:49,"standing"
"149",4252,-288,840,-75,-45,26,2024-01-29 16:31:49,"standing"
"150",4273,-314,824,-64,-25,26,2024-01-29 16:31:49,"standing"
"151",4200,-319,912,-80,-52,28,2024-01-29 16:31:49,"standing"
"152",4238,-299,814,-56,-65,4,2024-01-29 16:31:49,"standing"
"153",4195,-348,897,-13,-56,23,2024-01-29 16:31:49,"standing"
"154",4278,-355,823,1,-32,14,2024-01-29 16:31:49,"standing"
"155",4304,-308,836,5,-14,32,2024-01-29 16:31:49,"standing"
"156",4289,-335,844,7,-38,27,2024-01-29 16:31:49,"standing"
"157",4215,-353,911,32,-15,25,2024-01-29 16:31:49,"standing"
"158",4311,-309,873,-1,-39,27,2024-01-29 16:31:50,"standing"
"159",4219,-272,825,-11,-12,-7,2024-01-29 16:31:50,"standing"
"160",4233,-340,788,50,83,15,2024-01-29 16:31:50,"standing"
"161",4335,-275,948,-39,-20,1,2024-01-29 16:31:50,"standing"
"162",4200,-305,872,-34,17,3,2024-01-29 16:31:50,"standing"
"163",4277,-378,918,-49,-27,10,2024-01-29 16:31:50,"standing"
"164",4235,-367,798,-10,16,6,2024-01-29 16:31:50,"standing"
"165",4300,-295,891,-56,-7,16,2024-01-29 16:31:50,"standing"
"166",4134,-333,916,-25,-11,0,2024-01-29 16:31:50,"standing"
