acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4307,-22,-758,-31,-36,14,2024-01-29 17:03:42,0.0
4296,-11,-807,-26,-37,10,2024-01-29 17:03:42,0.0
4262,-4,-734,-34,-31,8,2024-01-29 17:03:42,0.0
4226,6,-805,-45,-62,6,2024-01-29 17:03:42,0.0
4305,-15,-839,-47,-46,4,2024-01-29 17:03:42,0.0
4282,15,-847,-36,-42,7,2024-01-29 17:03:42,
4224,3,-873,-16,-72,17,2024-01-29 17:03:42,0.0
4249,-21,-912,-19,-115,5,2024-01-29 17:03:43,0.0
4279,-28,-849,-32,-181,-12,2024-01-29 17:03:43,0.0
4286,-23,-917,-19,-118,-3,2024-01-29 17:03:43,0.0
4288,-17,-920,-10,-70,-3,2024-01-29 17:03:43,0.0
4237,21,-912,-30,-21,-8,2024-01-29 17:03:43,0.0
4250,-12,-922,-36,-3,1,2024-01-29 17:03:43,0.0
4233,-17,-899,-31,-19,8,2024-01-29 17:03:43,0.0
4211,29,-996,-38,-33,26,2024-01-29 17:03:43,0.0
4224,28,-854,-63,-97,11,2024-01-29 17:03:43,0.0
4226,26,-904,-77,-104,17,2024-01-29 17:03:43,0.0
4297,62,-936,-105,-56,27,2024-01-29 17:03:43,0.0
4248,-33,-917,-107,-31,44,2024-01-29 17:03:43,0.0
4267,-37,-948,-90,11,25,2024-01-29 17:03:43,0.0
4249,-40,-983,-61,-5,9,2024-01-29 17:03:43,0.0
4227,-15,-980,-16,2,3,2024-01-29 17:03:43,0.0
4234,-13,-976,-2,-3,4,2024-01-29 17:03:43,0.0
4269,38,-999,-8,-18,5,2024-01-29 17:03:43,0.0
4228,-6,-914,-9,-21,2,2024-01-29 17:03:44,0.0
4272,6,-948,-1,-29,6,2024-01-29 17:03:44,0.0
4229,-6,-928,11,-13,9,2024-01-29 17:03:44,0.0
4239,-10,-944,7,-33,9,2024-01-29 17:03:44,0.0
4243,76,-903,-26,-42,4,2024-01-29 17:03:44,0.0
4283,-1,-953,-35,-54,8,2024-01-29 17:03:44,0.0
