acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4140,-242,1216,-36,-45,13,2024-01-24 14:44:14,0.0
4149,-558,-189,-167,311,-49,2024-01-24 14:44:14,0.0
4608,-450,-308,-153,88,-21,2024-01-24 14:44:14,0.0
4368,-638,0,32,309,30,2024-01-24 14:44:14,0.0
4067,-37,350,-119,105,-43,2024-01-24 14:44:14,0.0
4420,-623,301,-134,-166,61,2024-01-24 14:44:14,0.0
4307,-457,48,-33,-118,17,2024-01-24 14:44:15,
4410,-443,80,-52,-54,17,2024-01-24 14:44:15,0.0
4363,-357,111,-96,22,1,2024-01-24 14:44:15,0.0
4292,-598,91,-92,-52,19,2024-01-24 14:44:15,0.0
4364,-438,-36,-67,1,16,2024-01-24 14:44:15,0.0
4318,-518,-11,-66,-55,32,2024-01-24 14:44:15,0.0
4337,-472,19,-70,-32,12,2024-01-24 14:44:15,0.0
4337,-528,-9,-51,-24,6,2024-01-24 14:44:15,0.0
4359,-504,-20,-46,-21,20,2024-01-24 14:44:15,0.0
4292,-486,-8,-60,-18,1,2024-01-24 14:44:15,0.0
4299,-489,-47,-64,-57,26,2024-01-24 14:44:15,0.0
4321,-551,-106,-40,-7,7,2024-01-24 14:44:15,0.0
4277,-485,-106,-29,-44,39,2024-01-24 14:44:15,0.0
4194,-478,-101,-46,-99,46,2024-01-24 14:44:15,0.0
3919,-426,32,-91,-348,73,2024-01-24 14:44:15,0.0
4103,-573,-342,-153,-635,135,2024-01-24 14:44:15,0.0
3968,-545,-379,-113,-664,122,2024-01-24 14:44:15,0.0
3623,-456,-501,-191,-915,203,2024-01-24 14:44:15,0.0
3928,-583,-679,-201,-868,144,2024-01-24 14:44:16,0.0
3639,-470,-881,-189,-1043,96,2024-01-24 14:44:16,0.0
3623,-477,-1016,-171,-857,66,2024-01-24 14:44:16,0.0
3866,-680,-1264,-208,-872,35,2024-01-24 14:44:16,0.0
3775,-936,-1170,-51,-437,35,2024-01-24 14:44:16,0.0
3912,-608,-1287,97,40,140,2024-01-24 14:44:16,0.0
4100,-616,-1424,-120,-15,108,2024-01-24 14:44:16,0.0
4081,-717,-1204,-72,605,-81,2024-01-24 14:44:16,0.0
4511,-529,-1287,-143,386,-103,2024-01-24 14:44:16,0.0
4314,-869,-1323,-95,580,-143,2024-01-24 14:44:16,0.0
4464,-494,-1193,9,289,8,2024-01-24 14:44:16,0.0
4257,-861,-1108,-1,275,-43,2024-01-24 14:44:16,0.0
4483,-611,-1144,107,321,-3,2024-01-24 14:44:16,0.0
4337,-404,-1056,-4,343,-81,2024-01-24 14:44:16,0.0
4542,-648,-758,-81,277,-20,2024-01-24 14:44:16,0.0
4555,-638,-881,-2,477,37,2024-01-24 14:44:16,0.0
4744,-824,-713,-13,620,68,2024-01-24 14:44:16,0.0
5161,-738,-706,68,651,-37,2024-01-24 14:44:17,0.0
4994,-528,-280,77,849,-159,2024-01-24 14:44:17,0.0
4718,-590,174,104,900,-222,2024-01-24 14:44:17,0.0
4332,-472,571,111,984,-230,2024-01-24 14:44:17,0.0
4068,-442,643,95,705,-105,2024-01-24 14:44:17,0.0
4250,-414,865,125,702,-147,2024-01-24 14:44:17,0.0
4066,-246,1093,134,526,-90,2024-01-24 14:44:17,0.0
4185,-185,1190,101,405,-159,2024-01-24 14:44:17,0.0
4075,-184,1320,33,358,-126,2024-01-24 14:44:17,0.0
4079,-4,1328,25,313,-68,2024-01-24 14:44:17,0.0
4179,-60,1416,-26,299,-54,2024-01-24 14:44:17,0.0
4100,-112,1361,-59,229,-16,2024-01-24 14:44:17,0.0
4014,-131,1486,-40,201,-25,2024-01-24 14:44:17,0.0
4041,-142,1558,-41,148,-31,2024-01-24 14:44:17,0.0
3965,-106,1681,-43,112,13,2024-01-24 14:44:17,0.0
3971,-204,1665,-39,90,8,2024-01-24 14:44:17,0.0
3951,-248,1555,-13,5,44,2024-01-24 14:44:17,0.0
4109,-215,1601,-37,-4,13,2024-01-24 14:44:17,0.0
4066,-196,1585,-52,12,0,2024-01-24 14:44:18,0.0
3948,-158,1675,-62,-84,-15,2024-01-24 14:44:18,0.0
4035,-112,1640,-55,-65,37,2024-01-24 14:44:18,0.0
3950,-165,1597,-33,-58,4,2024-01-24 14:44:18,0.0
4047,-162,1610,-27,-73,20,2024-01-24 14:44:18,0.0
3982,-178,1551,-27,-162,31,2024-01-24 14:44:18,0.0
4113,-157,1517,-52,-122,18,2024-01-24 14:44:18,0.0
4045,-218,1593,-37,-100,13,2024-01-24 14:44:18,0.0
4129,-172,1446,-43,-107,10,2024-01-24 14:44:18,0.0
4049,-173,1498,-57,-103,25,2024-01-24 14:44:18,0.0
4101,-204,1396,-37,-131,30,2024-01-24 14:44:18,0.0
4136,-185,1384,-46,-76,24,2024-01-24 14:44:18,0.0
4117,-170,1372,-23,-7,20,2024-01-24 14:44:18,0.0
4097,-180,1321,-30,35,24,2024-01-24 14:44:18,0.0
3956,-159,1415,-1,92,21,2024-01-24 14:44:18,0.0
3900,-250,1689,11,-68,-41,2024-01-24 14:44:18,0.0
3850,-85,1717,-60,-276,23,2024-01-24 14:44:18,0.0
3898,-108,1530,-86,-424,106,2024-01-24 14:44:18,0.0
3674,-49,1726,-166,-478,129,2024-01-24 14:44:19,0.0
3986,-266,1455,-128,-1315,191,2024-01-24 14:44:19,0.0
4288,-104,1093,-292,-1733,183,2024-01-24 14:44:19,0.0
4837,-518,684,-248,-1815,314,2024-01-24 14:44:19,0.0
5193,-515,-601,-170,-1731,357,2024-01-24 14:44:19,0.0
5125,-671,-912,-109,-1361,268,2024-01-24 14:44:19,0.0
4699,-654,-842,-22,-1010,248,2024-01-24 14:44:19,0.0
4397,-916,-1085,-36,-882,353,2024-01-24 14:44:19,0.0
4759,-954,-1598,-61,-589,152,2024-01-24 14:44:19,0.0
4554,-677,-1628,-30,-516,98,2024-01-24 14:44:19,0.0
5054,-866,-1750,-112,-116,-10,2024-01-24 14:44:19,0.0
4724,-801,-1815,-77,193,-67,2024-01-24 14:44:19,0.0
4019,-750,-1332,-5,400,-25,2024-01-24 14:44:19,0.0
3595,-796,-1160,102,22,21,2024-01-24 14:44:19,0.0
4139,-607,-1409,-10,-130,-107,2024-01-24 14:44:19,0.0
4099,-460,-1494,60,428,-157,2024-01-24 14:44:19,0.0
3778,-578,-1216,73,668,-88,2024-01-24 14:44:19,0.0
3611,-481,-986,147,858,-135,2024-01-24 14:44:20,0.0
3748,-506,-634,54,966,-179,2024-01-24 14:44:20,0.0
4024,-557,-715,32,873,-102,2024-01-24 14:44:20,0.0
