acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4318,-566,-427,-88,-16,34,2024-01-24 14:31:04,0.0
4311,-538,-397,-76,-26,42,2024-01-24 14:31:04,0.0
4294,-565,-402,-82,-32,48,2024-01-24 14:31:04,0.0
4381,-511,-362,-86,-19,34,2024-01-24 14:31:04,0.0
4267,-555,-447,-99,-24,48,2024-01-24 14:31:04,0.0
4298,-567,-426,-91,-22,32,2024-01-24 14:31:04,0.0
4296,-551,-448,-82,-19,37,2024-01-24 14:31:04,0.0
4271,-558,-468,-85,-16,27,2024-01-24 14:31:04,0.0
4255,-553,-482,-89,-30,18,2024-01-24 14:31:04,0.0
4304,-531,-478,-74,-19,8,2024-01-24 14:31:04,0.0
4287,-524,-460,-63,-21,2,2024-01-24 14:31:05,0.0
4255,-517,-461,-54,-11,-16,2024-01-24 14:31:05,0.0
4314,-515,-519,-35,-73,-14,2024-01-24 14:31:05,0.0
4331,-465,-484,-39,-37,-43,2024-01-24 14:31:05,0.0
4283,-481,-461,-74,-43,-24,2024-01-24 14:31:05,0.0
4306,-471,-458,-65,-49,-35,2024-01-24 14:31:05,0.0
4311,-553,-497,-70,-28,-30,2024-01-24 14:31:05,0.0
4290,-488,-388,-56,-84,-30,2024-01-24 14:31:05,0.0
4270,-525,-468,-64,-71,-17,2024-01-24 14:31:05,0.0
4380,-507,-455,-80,-32,-30,2024-01-24 14:31:05,0.0
4256,-527,-396,-77,-52,-9,2024-01-24 14:31:05,0.0
4342,-549,-466,-63,-53,-14,2024-01-24 14:31:05,0.0
4269,-558,-477,-49,-45,-12,2024-01-24 14:31:05,0.0
4339,-516,-457,-51,-47,-24,2024-01-24 14:31:05,0.0
4266,-567,-469,-52,-34,-18,2024-01-24 14:31:05,0.0
4319,-528,-475,-54,-38,-9,2024-01-24 14:31:05,0.0
4224,-557,-445,-47,13,7,2024-01-24 14:31:05,0.0
4343,-514,-459,-60,-43,19,2024-01-24 14:31:06,0.0
4320,-568,-424,-88,-20,14,2024-01-24 14:31:06,0.0
4298,-558,-427,-73,-27,18,2024-01-24 14:31:06,0.0
4329,-574,-428,-72,-30,22,2024-01-24 14:31:06,0.0
4241,-558,-454,-66,-16,13,2024-01-24 14:31:06,0.0
4344,-518,-491,-96,-47,15,2024-01-24 14:31:06,0.0
4288,-482,-451,-146,-13,18,2024-01-24 14:31:06,0.0
4320,-495,-500,-225,-49,24,2024-01-24 14:31:06,0.0
4324,-600,-511,-230,-43,25,2024-01-24 14:31:06,0.0
4344,-456,-517,-303,-26,8,2024-01-24 14:31:06,0.0
4288,-493,-459,-341,-36,35,2024-01-24 14:31:06,0.0
4309,-558,-508,-341,-33,42,2024-01-24 14:31:06,0.0
4295,-517,-519,-355,-32,37,2024-01-24 14:31:06,0.0
4265,-544,-492,-351,-50,50,2024-01-24 14:31:06,0.0
4361,-535,-547,-364,-17,41,2024-01-24 14:31:06,0.0
4292,-532,-513,-335,-22,57,2024-01-24 14:31:06,0.0
4260,-515,-577,-344,22,47,2024-01-24 14:31:06,0.0
4303,-450,-556,-363,-10,60,2024-01-24 14:31:06,0.0
