acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4179,-561,1151,-40,-31,-7,2024-01-24 14:41:18,0.0
4158,-571,1139,-47,-26,-2,2024-01-24 14:41:18,0.0
4194,-546,1099,-34,-31,-3,2024-01-24 14:41:18,0.0
4185,-559,1071,-35,-40,0,2024-01-24 14:41:18,0.0
4152,-546,1096,-39,-41,7,2024-01-24 14:41:18,0.0
4120,-559,1123,-36,-56,0,2024-01-24 14:41:19,0.0
4185,-566,1093,-60,-92,-10,2024-01-24 14:41:19,0.0
4029,-576,1108,-114,-336,-33,2024-01-24 14:41:19,0.0
4059,-514,1123,-98,-523,26,2024-01-24 14:41:19,0.0
4128,-456,982,-172,-719,25,2024-01-24 14:41:19,0.0
4195,-532,1020,-258,-654,-19,2024-01-24 14:41:19,0.0
4732,-611,1009,-155,-143,0,2024-01-24 14:41:19,0.0
4492,-460,780,-119,-300,131,2024-01-24 14:41:19,0.0
4420,-762,577,-67,-564,104,2024-01-24 14:41:19,0.0
4930,-689,244,-93,-1349,15,2024-01-24 14:41:19,0.0
4962,-865,-159,36,-950,133,2024-01-24 14:41:19,0.0
5119,-736,-546,77,-779,79,2024-01-24 14:41:19,0.0
4849,-773,-848,-6,-838,90,2024-01-24 14:41:19,0.0
5065,-996,-938,40,-533,14,2024-01-24 14:41:19,0.0
4422,-726,-916,49,-482,-1,2024-01-24 14:41:19,0.0
4222,-761,-903,36,-343,-56,2024-01-24 14:41:19,0.0
4310,-585,-864,128,-199,-26,2024-01-24 14:41:19,0.0
3950,-744,-706,15,228,-128,2024-01-24 14:41:20,0.0
3915,-646,-648,113,297,-43,2024-01-24 14:41:20,0.0
3937,-408,-839,-59,317,-149,2024-01-24 14:41:20,0.0
3871,-600,-475,-82,491,-89,2024-01-24 14:41:20,0.0
3814,-499,-514,-30,431,-144,2024-01-24 14:41:20,0.0
3759,-227,-489,-143,456,-137,2024-01-24 14:41:20,0.0
3671,-362,-548,-156,417,-39,2024-01-24 14:41:20,0.0
3895,-571,-500,-113,326,40,2024-01-24 14:41:20,0.0
4358,-419,-557,-162,467,-79,2024-01-24 14:41:20,0.0
3853,-776,-301,-45,442,10,2024-01-24 14:41:20,0.0
4177,-522,-188,52,292,-40,2024-01-24 14:41:20,0.0
4305,-411,-228,59,296,-12,2024-01-24 14:41:20,0.0
4167,-338,76,30,170,-9,2024-01-24 14:41:20,0.0
4455,-446,61,-31,248,7,2024-01-24 14:41:20,0.0
4188,-530,277,64,133,38,2024-01-24 14:41:20,0.0
4203,-475,522,8,111,7,2024-01-24 14:41:20,0.0
4202,-471,327,97,2,-29,2024-01-24 14:41:20,0.0
4352,-290,359,18,-21,49,2024-01-24 14:41:20,0.0
