acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4426,-16,-60,-244,-111,-12,2024-01-29 16:37:57,0.0
4328,-35,-24,-184,-191,7,2024-01-29 16:37:57,0.0
4341,58,-145,-250,-187,8,2024-01-29 16:37:57,0.0
4313,-29,-143,-178,-150,7,2024-01-29 16:37:57,0.0
4372,-51,-207,-118,-85,-14,2024-01-29 16:37:57,0.0
4298,-24,-233,-119,-52,-8,2024-01-29 16:37:57,0.0
4373,-61,-239,-82,8,32,2024-01-29 16:37:57,0.0
4365,-110,-211,-41,73,35,2024-01-29 16:37:57,0.0
4355,-118,-232,48,101,42,2024-01-29 16:37:57,0.0
4290,-185,-29,67,27,62,2024-01-29 16:37:57,0.0
4351,-171,-44,108,87,34,2024-01-29 16:37:57,0.0
4339,-96,-139,13,128,28,2024-01-29 16:37:57,0.0
4331,-182,-35,51,57,84,2024-01-29 16:37:57,0.0
4346,-76,-23,57,31,76,2024-01-29 16:37:57,0.0
4290,-154,0,88,122,48,2024-01-29 16:37:57,0.0
4368,-242,118,86,131,-10,2024-01-29 16:37:58,0.0
4318,-90,46,-19,24,-5,2024-01-29 16:37:58,0.0
4356,-138,65,-48,-41,17,2024-01-29 16:37:58,0.0
4364,-151,37,-157,-35,19,2024-01-29 16:37:58,0.0
4356,-196,62,-158,-26,21,2024-01-29 16:37:58,0.0
4362,-131,51,-166,16,11,2024-01-29 16:37:58,0.0
4374,-149,64,-182,27,14,2024-01-29 16:37:58,0.0
4330,-213,83,-159,11,18,2024-01-29 16:37:58,0.0
4327,-290,123,-123,13,-1,2024-01-29 16:37:58,0.0
4352,-189,160,-41,-26,-30,2024-01-29 16:37:58,0.0
4303,-113,206,-8,-73,11,2024-01-29 16:37:58,0.0
4400,-106,236,-70,-132,-11,2024-01-29 16:37:58,0.0
4374,-259,-93,-88,-50,-7,2024-01-29 16:37:58,0.0
4322,-170,-3,-101,-50,28,2024-01-29 16:37:58,0.0
4229,-144,70,117,-35,31,2024-01-29 16:37:58,0.0
4424,-106,-88,-31,-41,7,2024-01-29 16:37:58,0.0
4398,-132,-26,64,72,26,2024-01-29 16:37:58,0.0
4271,-145,207,-14,-112,23,2024-01-29 16:37:59,0.0
4329,-146,223,-24,-86,12,2024-01-29 16:37:59,0.0
4311,-217,142,19,-155,7,2024-01-29 16:37:59,0.0
4400,-86,105,-39,-173,26,2024-01-29 16:37:59,0.0
4391,-97,-69,-30,-83,55,2024-01-29 16:37:59,0.0
4355,-172,-14,-88,43,32,2024-01-29 16:37:59,0.0
4305,-204,59,-66,54,9,2024-01-29 16:37:59,0.0
4335,-196,97,-112,10,0,2024-01-29 16:37:59,0.0
4329,-161,28,-137,39,17,2024-01-29 16:37:59,0.0
4329,-218,72,-117,63,26,2024-01-29 16:37:59,0.0
4435,-215,-10,-70,68,28,2024-01-29 16:37:59,0.0
4382,-396,-52,-72,48,-42,2024-01-29 16:37:59,0.0
4368,-153,291,-59,-27,34,2024-01-29 16:37:59,0.0
4295,-119,16,-27,-30,28,2024-01-29 16:37:59,0.0
4397,-223,142,-56,27,9,2024-01-29 16:37:59,0.0
4348,-166,50,-38,-24,-3,2024-01-29 16:37:59,0.0
4275,-157,176,-40,3,-2,2024-01-29 16:37:59,0.0
4303,-231,199,-35,-20,8,2024-01-29 16:37:59,0.0
4347,-128,26,-71,-54,-6,2024-01-29 16:38:00,0.0
