acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
3854,-728,-57,-544,-304,246,2024-01-24 15:04:53,0.0
4262,-1019,-17,-316,92,132,2024-01-24 15:04:53,0.0
4130,-421,447,-371,263,61,2024-01-24 15:04:53,0.0
4344,-1358,-170,-194,-95,89,2024-01-24 15:04:53,0.0
6396,-1384,-994,267,15,119,2024-01-24 15:04:53,0.0
4356,-1225,-1088,70,-239,-56,2024-01-24 15:04:53,0.0
5008,-478,-1876,25,-255,-259,2024-01-24 15:04:53,0.0
3787,-963,-1249,155,179,-130,2024-01-24 15:04:53,0.0
3884,-1029,-1011,390,179,-263,2024-01-24 15:04:53,0.0
3824,-502,-1034,440,234,-236,2024-01-24 15:04:53,0.0
3970,-93,-836,298,62,-286,2024-01-24 15:04:53,0.0
3918,-378,-585,261,35,-126,2024-01-24 15:04:53,0.0
3764,-330,-591,166,-73,-160,2024-01-24 15:04:53,0.0
4128,-540,-279,303,-24,-186,2024-01-24 15:04:53,0.0
4353,-408,-225,552,188,-93,2024-01-24 15:04:54,0.0
3952,-209,-123,689,181,-172,2024-01-24 15:04:54,0.0
4302,-292,-21,757,155,-80,2024-01-24 15:04:54,0.0
4180,-41,95,747,194,-203,2024-01-24 15:04:54,0.0
4154,-9,223,846,64,-57,2024-01-24 15:04:54,0.0
4366,27,146,875,15,-18,2024-01-24 15:04:54,0.0
4311,828,-58,638,-63,58,2024-01-24 15:04:54,0.0
4676,408,138,506,43,70,2024-01-24 15:04:54,0.0
5085,36,-369,426,-191,141,2024-01-24 15:04:54,0.0
5286,6,-8,169,-253,-108,2024-01-24 15:04:54,0.0
5125,-560,-561,61,-226,38,2024-01-24 15:04:54,0.0
4858,-1248,-496,122,-242,91,2024-01-24 15:04:54,0.0
4158,-912,-320,282,-33,192,2024-01-24 15:04:54,0.0
4547,-2011,-232,384,354,249,2024-01-24 15:04:54,0.0
4124,-977,-147,577,356,-127,2024-01-24 15:04:54,0.0
4252,-665,62,405,336,-71,2024-01-24 15:04:54,0.0
4035,-986,-77,432,299,9,2024-01-24 15:04:54,0.0
3094,-788,214,626,-6,-77,2024-01-24 15:04:54,0.0
3614,-597,66,602,262,124,2024-01-24 15:04:55,0.0
4368,-898,836,613,528,74,2024-01-24 15:04:56,0.0
4030,-728,347,693,469,203,2024-01-24 15:04:56,0.0
4459,-1311,571,720,353,210,2024-01-24 15:04:56,0.0
4739,-686,315,1049,486,369,2024-01-24 15:04:56,0.0
3630,-359,510,1037,329,445,2024-01-24 15:04:56,0.0
4872,-211,278,520,496,245,2024-01-24 15:04:56,0.0
3014,-756,959,278,52,163,2024-01-24 15:04:56,0.0
3859,-1140,1686,559,-207,94,2024-01-24 15:04:56,0.0
4629,-344,864,369,-589,96,2024-01-24 15:04:56,0.0
4398,-630,159,-730,-241,130,2024-01-24 15:04:56,0.0
3959,-248,1461,-906,3,-206,2024-01-24 15:04:56,0.0
4733,174,1158,-1657,-36,-57,2024-01-24 15:04:56,0.0
4131,-589,1191,-1982,25,124,2024-01-24 15:04:56,0.0
4322,-807,173,-2189,-414,67,2024-01-24 15:04:56,0.0
4376,-1374,481,-2176,-277,227,2024-01-24 15:04:56,0.0
4227,-1326,711,-1678,-270,320,2024-01-24 15:04:56,0.0
4841,-1590,1000,-1048,48,18,2024-01-24 15:04:57,0.0
4303,-2150,-289,-517,59,-367,2024-01-24 15:04:57,0.0
6501,-864,82,97,309,165,2024-01-24 15:04:57,0.0
3235,-958,-44,22,-75,-800,2024-01-24 15:04:57,0.0
4667,-983,-378,391,-333,-284,2024-01-24 15:04:57,0.0
4536,-717,-195,679,-182,-470,2024-01-24 15:04:57,0.0
2903,366,-243,318,-700,-655,2024-01-24 15:04:57,0.0
4022,-302,-93,150,-688,-172,2024-01-24 15:04:57,0.0
4873,159,269,-28,214,-638,2024-01-24 15:04:57,0.0
4596,319,147,-228,899,-533,2024-01-24 15:04:57,0.0
3952,-231,-688,-121,291,62,2024-01-24 15:04:57,0.0
5943,-2131,-2013,529,428,-271,2024-01-24 15:04:57,0.0
