acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4275,126,825,-95,91,-4,2024-01-24 15:22:08,0.0
4254,157,864,-85,92,-8,2024-01-24 15:22:08,0.0
4228,183,977,-80,82,6,2024-01-24 15:22:08,0.0
4201,162,965,-72,57,6,2024-01-24 15:22:08,0.0
4246,154,1013,-78,29,6,2024-01-24 15:22:08,0.0
4189,168,1031,-84,37,-6,2024-01-24 15:22:08,0.0
4228,148,1045,-64,0,6,2024-01-24 15:22:08,0.0
4185,148,1045,-59,33,6,2024-01-24 15:22:08,0.0
4235,209,1114,-110,92,-8,2024-01-24 15:22:09,0.0
4105,133,1207,-86,12,7,2024-01-24 15:22:09,0.0
3877,402,1253,-200,-313,28,2024-01-24 15:22:09,0.0
4206,448,770,-270,-1040,148,2024-01-24 15:22:09,0.0
4388,451,1380,-406,-396,-167,2024-01-24 15:22:09,0.0
3844,168,1274,-411,-467,-25,2024-01-24 15:22:09,0.0
4298,-5,1294,-189,-498,66,2024-01-24 15:22:09,0.0
4129,234,908,-179,-437,59,2024-01-24 15:22:09,0.0
4208,-1,886,-36,-299,47,2024-01-24 15:22:09,0.0
3932,-127,1230,209,-218,43,2024-01-24 15:22:09,0.0
4052,325,1250,421,-50,69,2024-01-24 15:22:09,0.0
3858,619,1269,297,-19,34,2024-01-24 15:22:09,0.0
4012,395,819,139,-374,53,2024-01-24 15:22:09,0.0
5045,817,1034,388,-123,123,2024-01-24 15:22:09,0.0
4812,704,543,340,318,40,2024-01-24 15:22:09,0.0
6442,871,601,-351,-43,-291,2024-01-24 15:22:09,0.0
3218,-714,-1531,-177,162,100,2024-01-24 15:22:09,0.0
4921,-1033,-703,-115,-439,-26,2024-01-24 15:22:10,0.0
4376,534,-19,-400,-515,97,2024-01-24 15:22:10,0.0
3818,-65,-221,-730,-110,287,2024-01-24 15:22:10,0.0
4637,-185,133,-752,-251,192,2024-01-24 15:22:10,0.0
3723,-374,-159,-639,309,370,2024-01-24 15:22:10,0.0
2686,256,695,-860,491,110,2024-01-24 15:22:10,0.0
3022,360,19,-1390,626,-287,2024-01-24 15:22:10,0.0
3419,-815,1142,-1422,784,-121,2024-01-24 15:22:10,0.0
4198,-1110,-78,-841,627,34,2024-01-24 15:22:10,0.0
2821,436,-865,-1126,126,-308,2024-01-24 15:22:10,0.0
7780,426,550,-877,-360,177,2024-01-24 15:22:10,0.0
5959,5,1689,-141,464,-159,2024-01-24 15:22:10,0.0
3389,648,1172,-718,-235,-331,2024-01-24 15:22:10,0.0
4210,-119,964,-666,-605,-137,2024-01-24 15:22:10,0.0
3401,79,1265,156,174,-224,2024-01-24 15:22:10,0.0
2245,562,771,77,631,80,2024-01-24 15:22:10,0.0
2818,-112,-145,127,234,173,2024-01-24 15:22:10,0.0
4062,-1147,-484,666,-422,152,2024-01-24 15:22:10,0.0
11444,1072,424,-59,-1105,-547,2024-01-24 15:22:11,0.0
3391,-44,2137,-140,538,460,2024-01-24 15:22:11,0.0
4013,306,688,-277,-295,183,2024-01-24 15:22:11,0.0
3213,506,1107,-980,252,-173,2024-01-24 15:22:11,0.0
1534,-522,924,-1123,389,-133,2024-01-24 15:22:11,0.0
2086,-459,-462,-1118,-375,-331,2024-01-24 15:22:11,0.0
5899,255,-250,-789,-15,-91,2024-01-24 15:22:11,0.0
12029,100,337,89,33,319,2024-01-24 15:22:11,0.0
2866,854,2123,-749,-257,-624,2024-01-24 15:22:11,0.0
3319,-683,1088,-451,-467,-160,2024-01-24 15:22:11,0.0
3426,70,716,247,130,8,2024-01-24 15:22:11,0.0
2141,1122,805,237,423,23,2024-01-24 15:22:11,0.0
2489,246,477,-7,-209,41,2024-01-24 15:22:11,0.0
4073,45,-1135,-245,-438,-79,2024-01-24 15:22:11,0.0
7732,-1221,790,-120,-763,-239,2024-01-24 15:22:11,0.0
6834,1158,1352,-223,-377,-196,2024-01-24 15:22:11,0.0
5471,-249,285,-406,44,363,2024-01-24 15:22:11,0.0
2469,97,559,-614,14,277,2024-01-24 15:22:11,0.0
