acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4497,-216,753,-919,-128,-99,2024-01-24 15:02:43,0.0
4622,-157,403,-1782,44,148,2024-01-24 15:02:43,0.0
3790,-358,205,-2358,131,11,2024-01-24 15:02:44,0.0
4168,-365,46,-2832,-104,257,2024-01-24 15:02:44,0.0
4351,-1403,179,-2793,-275,342,2024-01-24 15:02:44,0.0
4252,-1539,-142,-2309,-111,387,2024-01-24 15:02:44,0.0
4725,-1309,614,-1676,380,201,2024-01-24 15:02:44,0.0
5362,-1410,605,-1409,441,-294,2024-01-24 15:02:44,0.0
5099,-2036,-1010,-1090,-39,-395,2024-01-24 15:02:44,0.0
4642,-279,-1086,-1022,-29,100,2024-01-24 15:02:44,0.0
4545,259,-367,-1299,-16,-584,2024-01-24 15:02:44,0.0
5805,-1941,5,-911,174,-20,2024-01-24 15:02:44,0.0
3668,-922,-153,-154,-202,-346,2024-01-24 15:02:44,0.0
1750,891,-312,-390,-831,-404,2024-01-24 15:02:44,0.0
2838,-491,-309,-401,-727,-158,2024-01-24 15:02:44,0.0
3363,-255,-366,-82,-294,-282,2024-01-24 15:02:44,0.0
6048,293,246,-356,449,-403,2024-01-24 15:02:44,0.0
6048,81,167,-312,1059,-4,2024-01-24 15:02:44,0.0
5806,-1155,-918,45,-111,209,2024-01-24 15:02:44,0.0
4322,-1340,-1070,501,182,429,2024-01-24 15:02:44,0.0
4562,-368,-390,393,-265,520,2024-01-24 15:02:45,0.0
5272,40,-886,56,46,30,2024-01-24 15:02:45,0.0
2302,-609,56,-49,-830,591,2024-01-24 15:02:45,0.0
2507,-668,134,138,-879,574,2024-01-24 15:02:45,0.0
3344,-777,-167,153,-308,174,2024-01-24 15:02:45,0.0
4413,-880,45,149,385,122,2024-01-24 15:02:45,0.0
5316,-1634,367,289,847,-299,2024-01-24 15:02:45,0.0
4798,-2242,-703,895,393,-220,2024-01-24 15:02:45,0.0
6188,-336,-2082,672,287,88,2024-01-24 15:02:45,0.0
3769,1004,-1054,-562,-341,-785,2024-01-24 15:02:45,0.0
5043,-1720,-263,-464,-510,-235,2024-01-24 15:02:45,0.0
3643,-1174,-568,389,-313,-92,2024-01-24 15:02:45,0.0
2271,587,-708,274,-669,-431,2024-01-24 15:02:45,0.0
3153,87,-22,-153,-730,-162,2024-01-24 15:02:45,0.0
3910,-240,235,-19,475,-485,2024-01-24 15:02:45,0.0
5710,189,544,-140,778,-292,2024-01-24 15:02:45,0.0
4827,377,-1351,-93,565,358,2024-01-24 15:02:45,0.0
6249,-2411,-1722,429,-85,-90,2024-01-24 15:02:46,0.0
3992,-477,-1124,1043,376,360,2024-01-24 15:02:46,0.0
5112,-172,-570,610,-278,212,2024-01-24 15:02:46,0.0
3612,-127,-312,281,-953,413,2024-01-24 15:02:46,0.0
2574,-887,-393,193,-1093,739,2024-01-24 15:02:46,0.0
2977,-643,-103,247,-644,394,2024-01-24 15:02:46,0.0
4537,-457,-430,211,-163,395,2024-01-24 15:02:46,0.0
4918,-1675,357,46,1304,-56,2024-01-24 15:02:46,0.0
3865,-2044,-613,454,983,-242,2024-01-24 15:02:46,0.0
7842,-1028,-2344,336,247,145,2024-01-24 15:02:46,0.0
3448,630,-1256,-161,272,-400,2024-01-24 15:02:46,0.0
4671,-1599,-565,-145,65,-318,2024-01-24 15:02:46,0.0
3554,-1496,-66,324,-193,-178,2024-01-24 15:02:46,0.0
2191,272,-72,513,-840,-482,2024-01-24 15:02:46,0.0
2953,125,58,388,-1244,-325,2024-01-24 15:02:46,0.0
3823,-434,-1131,96,-903,-228,2024-01-24 15:02:47,0.0
5016,-45,678,69,385,-502,2024-01-24 15:02:48,0.0
5609,-473,-413,-69,315,-13,2024-01-24 15:02:48,0.0
7352,-1094,-1795,252,-351,6,2024-01-24 15:02:48,0.0
3213,-1318,-1408,677,275,242,2024-01-24 15:02:48,0.0
3198,-269,-922,604,-191,294,2024-01-24 15:02:48,0.0
5121,-115,-1022,52,-504,20,2024-01-24 15:02:48,0.0
3561,-1027,-450,274,-627,416,2024-01-24 15:02:48,0.0
3537,-739,-611,429,-436,383,2024-01-24 15:02:48,0.0
4291,-1032,-651,324,-307,191,2024-01-24 15:02:50,0.0
5399,143,-2480,155,632,-25,2024-01-24 15:02:54,0.0
3983,95,-1158,-487,91,-748,2024-01-24 15:03:09,0.0
5080,-1254,-694,54,-65,63,2024-01-24 15:03:20,0.0
3299,-593,-611,374,-487,-302,2024-01-24 15:03:20,0.0
2385,618,-749,34,-784,-286,2024-01-24 15:03:20,0.0
3210,-351,-542,77,-618,-171,2024-01-24 15:03:20,0.0
3906,-475,-383,183,-272,-251,2024-01-24 15:03:20,0.0
5928,711,-731,-258,585,-246,2024-01-24 15:03:21,0.0
5289,-32,-865,-182,816,189,2024-01-24 15:03:21,0.0
3230,-738,407,-162,-416,325,2024-01-24 15:03:21,0.0
4440,-1481,-373,715,892,-208,2024-01-24 15:03:21,0.0
1227,-3144,-2533,693,-145,-791,2024-01-24 15:03:21,0.0
5758,-129,-2990,802,1438,-255,2024-01-24 15:03:21,0.0
3312,-131,-1043,-46,-384,-274,2024-01-24 15:03:21,0.0
5002,-1159,-1668,-38,-95,-337,2024-01-24 15:03:22,0.0
3347,-133,-1383,977,389,-106,2024-01-24 15:03:22,0.0
4671,-358,-785,354,-341,397,2024-01-24 15:03:27,0.0
3912,-488,-841,168,-684,122,2024-01-24 15:03:27,0.0
3506,-924,-570,9,-822,347,2024-01-24 15:03:27,0.0
4148,-1535,-220,337,-570,224,2024-01-24 15:03:27,0.0
4164,-660,-964,530,-230,58,2024-01-24 15:03:27,0.0
4851,-1814,-807,480,520,-31,2024-01-24 15:03:27,0.0
3332,-1839,-1074,569,1177,-676,2024-01-24 15:03:27,0.0
5981,-720,-2703,377,-431,154,2024-01-24 15:03:27,0.0
3699,599,-1949,86,369,-609,2024-01-24 15:03:27,0.0
5186,-909,156,-473,-78,-39,2024-01-24 15:03:27,0.0
4274,-823,103,-377,23,-117,2024-01-24 15:03:27,0.0
3967,-728,33,-15,108,-113,2024-01-24 15:03:27,0.0
4092,-790,206,694,84,182,2024-01-24 15:03:27,0.0
4607,-351,224,1136,142,198,2024-01-24 15:03:27,0.0
4328,-67,214,1381,198,196,2024-01-24 15:03:27,0.0
4059,65,92,1504,214,233,2024-01-24 15:03:28,0.0
4187,848,38,1240,59,100,2024-01-24 15:03:28,0.0
4609,-224,-796,649,-509,-1,2024-01-24 15:03:28,0.0
4748,-1442,-658,565,-309,-538,2024-01-24 15:03:28,0.0
4578,-1858,50,505,-316,-722,2024-01-24 15:03:28,0.0
5540,-2007,-574,1141,230,457,2024-01-24 15:03:28,0.0
4281,-1299,-128,1165,-44,149,2024-01-24 15:03:30,
