acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4204,-348,-735,-55,24,24,2024-01-24 15:26:23,0.0
3917,-286,-570,-95,-158,-63,2024-01-24 15:26:23,0.0
4715,258,-784,-90,57,-23,2024-01-24 15:26:23,0.0
4181,-245,-577,-297,-86,54,2024-01-24 15:26:23,0.0
4653,-384,-659,-252,186,-70,2024-01-24 15:26:23,0.0
4198,335,-459,-129,203,-40,2024-01-24 15:26:23,0.0
4420,-199,-371,-186,258,108,2024-01-24 15:26:23,0.0
4599,285,-284,-311,602,678,2024-01-24 15:26:23,0.0
2784,260,-130,-618,499,60,2024-01-24 15:26:23,0.0
3560,-584,49,-219,124,268,2024-01-24 15:26:24,0.0
3652,-12,-208,13,31,102,2024-01-24 15:26:24,0.0
3673,529,-99,-296,149,303,2024-01-24 15:26:24,0.0
4320,-408,343,-427,334,217,2024-01-24 15:26:24,0.0
3840,-85,842,-173,487,206,2024-01-24 15:26:24,0.0
4048,-122,607,-331,4,429,2024-01-24 15:26:24,0.0
4551,66,179,-585,-22,157,2024-01-24 15:26:24,0.0
5131,-601,-859,-813,-148,-160,2024-01-24 15:26:24,0.0
4806,-750,-189,-570,49,-55,2024-01-24 15:26:24,0.0
7034,-1482,-716,-711,-412,77,2024-01-24 15:26:24,0.0
4842,193,-262,-565,430,145,2024-01-24 15:26:24,0.0
4028,-346,-38,-1203,-434,475,2024-01-24 15:26:24,0.0
3365,-741,-524,-1394,235,152,2024-01-24 15:26:24,0.0
1848,-455,171,-1201,-39,204,2024-01-24 15:26:24,0.0
3143,-793,245,-1257,-24,-163,2024-01-24 15:26:24,0.0
3535,-380,261,-1128,287,-215,2024-01-24 15:26:24,0.0
3653,-1159,404,-905,4,-183,2024-01-24 15:26:24,0.0
6371,-1462,162,-328,39,12,2024-01-24 15:26:25,0.0
4024,-6,-460,-681,194,-98,2024-01-24 15:26:25,0.0
5566,-967,-401,-258,-459,190,2024-01-24 15:26:25,0.0
5001,445,-921,-151,209,-307,2024-01-24 15:26:25,0.0
6372,775,-1164,-553,15,55,2024-01-24 15:26:25,0.0
3812,-611,90,-577,386,-2,2024-01-24 15:26:25,0.0
3146,356,-74,-626,-250,-240,2024-01-24 15:26:25,0.0
2755,-181,350,-512,343,-9,2024-01-24 15:26:25,0.0
2485,405,285,-478,217,261,2024-01-24 15:26:25,0.0
3460,57,-196,-735,68,284,2024-01-24 15:26:25,0.0
4635,-844,-65,-660,-229,14,2024-01-24 15:26:25,0.0
7536,-49,-1751,-736,-143,-356,2024-01-24 15:26:25,0.0
4203,-615,-145,-534,-387,44,2024-01-24 15:26:25,0.0
7974,-1193,-818,-707,191,271,2024-01-24 15:26:25,0.0
3584,88,127,-496,-95,318,2024-01-24 15:26:25,0.0
