acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
3021,-14,1388,855,118,512,2024-01-24 15:21:17,0.0
3162,274,208,843,-280,479,2024-01-24 15:21:17,0.0
6250,-441,-469,828,-361,139,2024-01-24 15:21:17,0.0
8226,-495,1456,572,55,-226,2024-01-24 15:21:17,0.0
6457,1138,574,-78,245,365,2024-01-24 15:21:17,0.0
3227,-630,1362,311,-109,664,2024-01-24 15:21:17,0.0
2835,-448,255,-147,-254,279,2024-01-24 15:21:17,0.0
3662,-700,132,-382,-187,-31,2024-01-24 15:21:17,0.0
4796,-979,699,220,-104,-220,2024-01-24 15:21:17,0.0
4356,-179,189,327,-194,-65,2024-01-24 15:21:17,0.0
4554,136,581,-3,22,-155,2024-01-24 15:21:18,0.0
4301,-216,579,19,59,84,2024-01-24 15:21:18,0.0
4178,-121,351,-306,79,-65,2024-01-24 15:21:18,0.0
4148,239,312,-753,64,-66,2024-01-24 15:21:18,0.0
3691,-64,247,-1199,114,-84,2024-01-24 15:21:18,0.0
3493,146,156,-1807,-111,-154,2024-01-24 15:21:18,0.0
3034,51,328,-2295,-27,-217,2024-01-24 15:21:18,0.0
3050,-5,-844,-3055,-170,-521,2024-01-24 15:21:18,0.0
3502,-127,-801,-3834,-33,-586,2024-01-24 15:21:18,0.0
2058,-779,-931,-3742,-277,-823,2024-01-24 15:21:18,0.0
7057,-939,-555,-2516,-642,-560,2024-01-24 15:21:18,0.0
8681,3013,551,-1813,365,224,2024-01-24 15:21:18,0.0
4726,814,1949,-3617,355,-343,2024-01-24 15:21:18,0.0
6678,-530,799,-2747,-559,329,2024-01-24 15:21:18,0.0
5994,2679,-237,-2140,69,-331,2024-01-24 15:21:18,0.0
1984,1349,-664,-2568,-701,-465,2024-01-24 15:21:18,0.0
1874,-1559,-1396,-1813,-341,392,2024-01-24 15:21:18,0.0
4265,181,-1959,-2352,-671,-143,2024-01-24 15:21:19,0.0
7653,933,86,-3108,-66,-465,2024-01-24 15:21:23,0.0
2663,-1592,112,-1639,-79,1297,2024-01-24 15:21:23,0.0
7453,-1076,1422,-623,187,314,2024-01-24 15:21:23,0.0
6329,190,1430,109,303,788,2024-01-24 15:21:23,0.0
4586,58,264,154,-241,9,2024-01-24 15:21:23,0.0
2196,-1146,312,-915,38,-416,2024-01-24 15:21:23,0.0
1462,717,-3008,-757,555,-431,2024-01-24 15:21:23,0.0
6304,-114,-40,-410,312,1054,2024-01-24 15:21:23,0.0
4050,1611,-483,-878,-253,-641,2024-01-24 15:21:24,0.0
4831,666,1539,351,504,-151,2024-01-24 15:21:24,0.0
4378,-85,1751,289,-292,-107,2024-01-24 15:21:24,0.0
7148,379,-2583,194,-1046,-294,2024-01-24 15:21:24,0.0
4716,-1109,-1517,-211,1008,-497,2024-01-24 15:21:24,0.0
4719,-1845,-87,1678,-559,340,2024-01-24 15:21:24,0.0
4336,1406,-805,977,-34,251,2024-01-24 15:21:24,0.0
3151,215,-6,473,-69,310,2024-01-24 15:21:24,0.0
4377,-637,214,375,-414,201,2024-01-24 15:21:24,0.0
3894,504,279,286,-34,304,2024-01-24 15:21:24,0.0
2912,-27,169,-185,-387,418,2024-01-24 15:21:24,0.0
4418,-809,323,-262,-439,37,2024-01-24 15:21:24,0.0
4464,52,900,-368,328,-1,2024-01-24 15:21:24,0.0
5243,-169,1272,-569,80,-221,2024-01-24 15:21:24,0.0
3932,-2327,118,134,-821,224,2024-01-24 15:21:24,0.0
7225,-994,-2256,1514,-647,663,2024-01-24 15:21:25,0.0
4289,680,-2478,411,-385,-240,2024-01-24 15:21:25,0.0
5616,-556,-1655,526,576,75,2024-01-24 15:21:25,0.0
4154,-412,-979,765,459,-96,2024-01-24 15:21:25,0.0
3287,167,-667,595,167,-211,2024-01-24 15:21:25,0.0
3954,-65,-85,739,-67,-304,2024-01-24 15:21:25,0.0
3286,405,-168,880,-152,-507,2024-01-24 15:21:25,0.0
