acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4271,-103,-429,-163,-89,21,2024-01-24 15:29:49,0.0
4423,-128,-513,-137,37,6,2024-01-24 15:29:49,0.0
4213,-199,-497,-41,33,-28,2024-01-24 15:29:49,0.0
4324,-78,-607,-25,-94,2,2024-01-24 15:29:49,0.0
4268,-62,-538,-30,-15,-3,2024-01-24 15:29:49,0.0
4088,-73,-575,-47,-349,18,2024-01-24 15:29:49,0.0
4252,-165,-929,26,-458,13,2024-01-24 15:29:49,0.0
4079,-2,-779,56,-609,16,2024-01-24 15:29:49,0.0
4252,-147,-962,93,-569,59,2024-01-24 15:29:49,0.0
4355,154,-1101,68,-227,-1,2024-01-24 15:29:49,0.0
3891,40,-1274,1,-513,40,2024-01-24 15:29:49,0.0
4370,-184,-1497,78,-368,25,2024-01-24 15:29:49,0.0
3613,5,-1644,41,-437,29,2024-01-24 15:29:50,0.0
3754,-361,-1633,230,-411,106,2024-01-24 15:29:50,0.0
3426,-89,-1321,391,-623,79,2024-01-24 15:29:50,0.0
2882,202,-1609,126,-904,207,2024-01-24 15:29:50,0.0
3401,-642,-1218,490,-1137,472,2024-01-24 15:29:50,0.0
3604,-499,-1748,383,-987,174,2024-01-24 15:29:50,0.0
3459,-639,-2081,623,-1097,358,2024-01-24 15:29:50,0.0
3221,-432,-2168,460,-1143,513,2024-01-24 15:29:50,0.0
3318,-970,-2565,174,-1340,301,2024-01-24 15:29:50,0.0
2906,-958,-2796,250,-1326,252,2024-01-24 15:29:50,0.0
2581,-1240,-2867,224,-1456,243,2024-01-24 15:29:50,0.0
3710,-1404,-3958,81,-1305,28,2024-01-24 15:29:50,0.0
2579,-1100,-3678,128,-287,-37,2024-01-24 15:29:50,0.0
2591,-1337,-3826,-161,-64,-93,2024-01-24 15:29:50,0.0
2402,-1203,-3831,-45,-205,13,2024-01-24 15:29:50,0.0
2628,-1359,-4259,2,-39,-40,2024-01-24 15:29:50,0.0
2664,-1452,-4776,94,-30,-88,2024-01-24 15:29:50,0.0
2970,-1656,-5066,-21,102,-160,2024-01-24 15:29:50,0.0
2986,-1439,-5144,-84,288,-98,2024-01-24 15:29:51,0.0
3088,-1259,-4765,-203,406,-60,2024-01-24 15:29:51,0.0
3203,-1135,-4302,-290,756,-86,2024-01-24 15:29:51,0.0
3463,-983,-3722,-397,1059,-168,2024-01-24 15:29:51,0.0
3290,-782,-3113,-529,1308,-206,2024-01-24 15:29:51,0.0
3027,-432,-2484,-651,1429,-254,2024-01-24 15:29:51,0.0
2875,-276,-1964,-802,1574,-336,2024-01-24 15:29:51,0.0
2664,-277,-1396,-789,1338,-152,2024-01-24 15:29:51,0.0
3127,-55,-1355,-886,1114,-193,2024-01-24 15:29:51,0.0
3230,-77,-1397,-893,1111,20,2024-01-24 15:29:51,0.0
2962,-305,-1219,-679,1257,41,2024-01-24 15:29:51,0.0
3393,-289,-1143,-327,558,104,2024-01-24 15:29:51,0.0
3646,52,-1525,-285,456,-103,2024-01-24 15:29:51,0.0
4490,-390,-1813,-79,289,-20,2024-01-24 15:29:51,0.0
4389,-181,-1269,108,737,-167,2024-01-24 15:29:51,0.0
4094,61,-796,61,643,-144,2024-01-24 15:29:51,0.0
4208,311,-848,-74,354,-41,2024-01-24 15:29:51,0.0
4068,221,-802,-190,201,93,2024-01-24 15:29:51,0.0
4252,-3,-545,-241,-79,116,2024-01-24 15:29:52,0.0
4286,-19,-748,-77,-68,106,2024-01-24 15:29:52,0.0
4128,-99,-655,149,-94,118,2024-01-24 15:29:52,0.0
4141,-9,-750,268,-217,75,2024-01-24 15:29:52,0.0
4293,-93,-753,389,-252,36,2024-01-24 15:29:52,0.0
